	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00246	0.806343906510851	0.838652482269504	0.773015873015873	0.721538461538462	0.745283018867924	0.744610281923715	0.819512195121951	0.702205882352941	0.809135399673736	0.684905660377358	0.823240589198036	0.552901023890785	0.576650943396226	0.647959183673469	1	0.756345177664975	0.677165354330709	0.707635009310987	0.412408759124088	0.592250922509225	0.729241877256318	0.615652173913043	0.851351351351351	0.595360824742268	0.806797853309481	0.817880794701987	0.717460317460317	0.848591549295775	0.652421652421652	0.631393298059965	0.554744525547445	0.677248677248677	0.606361829025845	0.693979933110368	0.646687697160883	0.655058043117745	0.653333333333333	0.648451730418944	0.691376701966717	0.647469458987784	0.678618857901726	0.572156196943973	0.730627306273063	0.616776315789474	0.637735849056604	0.723467862481315	0.60548885077187	0.56350626118068	0.764199655765921	0.842281879194631	0.734513274336283	0.693308550185874	0.405204460966543	0.723809523809524
D00279	0.648881239242685	0.689090909090909	0.657467532467532	0.701724137931034	0.771855010660981	0.721428571428571	0.733218588640275	0.744234800838574	0.905769230769231	0.745867768595041	0.76592082616179	0.615079365079365	0.502583979328165	0.739043824701195	0.756345177664975	1	0.568281938325991	0.572008113590264	0.484162895927602	0.688340807174888	0.735772357723577	0.627291242362525	0.734042553191489	0.486338797814208	0.715384615384615	0.723404255319149	0.585858585858586	0.751851851851852	0.534743202416918	0.580896686159844	0.563559322033898	0.734530938123752	0.65375854214123	0.644642857142857	0.648275862068965	0.598603839441536	0.700757575757576	0.687116564417178	0.630470016207455	0.634285714285714	0.540136054421769	0.564245810055866	0.668	0.489473684210526	0.733624454148472	0.643642072213501	0.603024574669187	0.62624254473161	0.83531746031746	0.681063122923588	0.875	0.801310043668122	0.497737556561086	0.649025069637883
D00299	0.720977596741344	0.62396694214876	0.56989247311828	0.545774647887324	0.602173913043478	0.595238095238095	0.591240875912409	0.550660792951542	0.582178217821782	0.592920353982301	0.668161434977579	0.651428571428571	0.490620490620491	0.513253012048193	0.677165354330709	0.568281938325991	1	0.908235294117647	0.513227513227513	0.494456762749446	0.584362139917695	0.665263157894737	0.631163708086785	0.559875583203733	0.647302904564315	0.641366223908918	0.732106339468303	0.707368421052632	0.631393298059965	0.806532663316583	0.672544080604534	0.679611650485437	0.64490861618799	0.707207207207207	0.666666666666667	0.790243902439024	0.686015831134565	0.72782874617737	0.744186046511628	0.813008130081301	0.601739130434783	0.689473684210526	0.818965517241379	0.577235772357724	0.580568720379147	0.64453125	0.786111111111111	0.554959785522788	0.612612612612613	0.69758064516129	0.572668112798265	0.521939953810624	0.476323119777159	0.71195652173913
D00312	0.757455268389662	0.65	0.583044982698962	0.548986486486487	0.573839662447257	0.584586466165414	0.603066439522998	0.535123966942149	0.582417582417582	0.568783068783069	0.668041237113402	0.622107969151671	0.555240793201133	0.489224137931034	0.707635009310987	0.572008113590264	0.908235294117647	1	0.465227817745803	0.459958932238193	0.60515873015873	0.683569979716024	0.655831739961759	0.620528771384137	0.666	0.652650822669104	0.804480651731161	0.710261569416499	0.700176366843034	0.772397094430993	0.600472813238771	0.671806167400881	0.595505617977528	0.74780701754386	0.654377880184332	0.78110599078341	0.671428571428571	0.70189701897019	0.73773987206823	0.76555023923445	0.67687074829932	0.681498829039813	0.821138211382114	0.65650406504065	0.528344671201814	0.687739463601533	0.691954022988506	0.51981351981352	0.599576271186441	0.714007782101167	0.564681724845996	0.503239740820734	0.451948051948052	0.737662337662338
D00316	0.408396946564886	0.385633270321361	0.388785046728972	0.383057090239411	0.464037122969838	0.457831325301205	0.414953271028037	0.487684729064039	0.461855670103093	0.576368876080692	0.427450980392157	0.562130177514793	0.273342354533153	0.566037735849057	0.412408759124088	0.484162895927602	0.513227513227513	0.465227817745803	1	0.567796610169492	0.426666666666667	0.437956204379562	0.376306620209059	0.320588235294118	0.416342412451362	0.402985074626866	0.417624521072797	0.453815261044177	0.363333333333333	0.50131926121372	0.627450980392157	0.551724137931034	0.538709677419355	0.423480083857442	0.423076923076923	0.455357142857143	0.481481481481481	0.482939632545932	0.406130268199234	0.475	0.327217125382263	0.37956204379562	0.437939110070258	0.277264325323475	0.619883040935672	0.365896980461812	0.476439790575916	0.627831715210356	0.48780487804878	0.424242424242424	0.479638009049774	0.524173027989822	0.653846153846154	0.373493975903614
D00327	0.504604051565378	0.581213307240705	0.578754578754579	0.56989247311828	0.701631701631702	0.657563025210084	0.615384615384615	0.758373205741627	0.64969450101833	0.741239892183288	0.596456692913386	0.565110565110565	0.32436069986541	0.796246648793566	0.592250922509225	0.688340807174888	0.494456762749446	0.459958932238193	0.567796610169492	1	0.663090128755365	0.470588235294118	0.551785714285714	0.366522366522367	0.630927835051546	0.611218568665377	0.46605504587156	0.644210526315789	0.410339256865913	0.53810623556582	0.591145833333333	0.639902676399027	0.647058823529412	0.495967741935484	0.496078431372549	0.478170478170478	0.523109243697479	0.521064301552106	0.462346760070053	0.518604651162791	0.370738636363636	0.45578231292517	0.522483940042827	0.368836291913215	0.830945558739255	0.474548440065681	0.513317191283293	0.734806629834254	0.686800894854586	0.578034682080925	0.701388888888889	0.799498746867168	0.529268292682927	0.51063829787234
D00348	0.68904593639576	0.731261425959781	0.669407894736842	0.696917808219178	0.759259259259259	0.717391304347826	0.730633802816901	0.75	0.740882917466411	0.666666666666667	0.669090909090909	0.511387163561077	0.461935483870968	0.603696098562628	0.729241877256318	0.735772357723577	0.584362139917695	0.60515873015873	0.426666666666667	0.663090128755365	1	0.684859154929577	0.736185383244207	0.538461538461538	0.785028790786948	0.742857142857143	0.656946826758148	0.749077490774908	0.598774885145482	0.628048780487805	0.510548523206751	0.709615384615385	0.614785992217899	0.700772200772201	0.578754578754579	0.605893186003683	0.581854043392505	0.575949367088608	0.618881118881119	0.626283367556468	0.564179104477612	0.600405679513185	0.684647302904564	0.554128440366973	0.669322709163347	0.653130287648054	0.624733475479744	0.607228915662651	0.735185185185185	0.731788079470199	0.773946360153257	0.736283185840708	0.469214437367304	0.651972157772622
D00443	0.700743494423792	0.600760456273764	0.622704507512521	0.611940298507463	0.59656652360515	0.581687612208258	0.617094017094017	0.526522593320236	0.657894736842105	0.574358974358974	0.601904761904762	0.740990990990991	0.512261580381471	0.487704918032787	0.615652173913043	0.627291242362525	0.665263157894737	0.683569979716024	0.437956204379562	0.470588235294118	0.684859154929577	1	0.624555160142349	0.579020979020979	0.624768946395564	0.670016750418761	0.70753064798599	0.641608391608392	0.637636080870918	0.727891156462585	0.574610244988864	0.700197238658777	0.583333333333333	0.787234042553192	0.669584245076586	0.799136069114471	0.670616113744076	0.694822888283379	0.710526315789474	0.743055555555556	0.622366288492707	0.680365296803653	0.807291666666667	0.631970260223048	0.540952380952381	0.732342007434944	0.706572769953052	0.634146341463415	0.607913669064748	0.671031096563011	0.633879781420765	0.535390199637024	0.527716186252772	0.656964656964657
D00462	0.75809199318569	0.817708333333333	0.796581196581197	0.75873544093178	0.735185185185185	0.694397283531409	0.776831345826235	0.651245551601424	0.779109589041096	0.596525096525097	0.736408566721582	0.527204502814259	0.565594059405941	0.566202090592335	0.851351351351351	0.734042553191489	0.631163708086785	0.655831739961759	0.376306620209059	0.551785714285714	0.736185383244207	0.624555160142349	1	0.629719853836784	0.860759493670886	0.84	0.723032069970845	0.802469135802469	0.691275167785235	0.595281306715064	0.485294117647059	0.632326820603908	0.550863723608445	0.666666666666667	0.618892508143323	0.628227194492255	0.63013698630137	0.624555160142349	0.715686274509804	0.598553345388788	0.67887323943662	0.556149732620321	0.704745166959578	0.642086330935252	0.569620253164557	0.782608695652174	0.580882352941177	0.522772277227723	0.709243697478992	0.804384485666105	0.728353140916808	0.662629757785467	0.402646502835539	0.674943566591422
D00506	0.682584269662921	0.591292134831461	0.589909443725744	0.548427672955975	0.47134670487106	0.513020833333333	0.577922077922078	0.427385892116183	0.521907216494845	0.451013513513513	0.516170763260026	0.482084690553746	0.759651307596513	0.379076086956522	0.595360824742268	0.486338797814208	0.559875583203733	0.620528771384137	0.320588235294118	0.366522366522367	0.538461538461538	0.579020979020979	0.629719853836784	1	0.6	0.635054021608643	0.788079470198676	0.640449438202247	0.891390728476821	0.560422960725076	0.43620178041543	0.532188841201717	0.433628318584071	0.664201183431953	0.489130434782609	0.613372093023256	0.481481481481481	0.468847352024922	0.567065073041169	0.570121951219512	0.752956636005256	0.530211480362538	0.571651090342679	0.84310618066561	0.426533523537803	0.647137150466045	0.535168195718654	0.457191780821918	0.486345903771131	0.641160949868074	0.517880794701987	0.443559096945551	0.350819672131148	0.558359621451104
D00554	0.757246376811594	0.858757062146893	0.790322580645161	0.781914893617021	0.825102880658436	0.771535580524345	0.828413284132841	0.738613861386139	0.745421245421245	0.602197802197802	0.682210708117444	0.524210526315789	0.486111111111111	0.566473988439306	0.806797853309481	0.715384615384615	0.647302904564315	0.666	0.416342412451362	0.630927835051546	0.785028790786948	0.624768946395564	0.860759493670886	0.6	1	0.86161449752883	0.732919254658385	0.890222984562607	0.662952646239554	0.671428571428571	0.535564853556485	0.675728155339806	0.59919028340081	0.706542056074766	0.546531302876481	0.67680608365019	0.588342440801457	0.588345864661654	0.636974789915966	0.663286004056795	0.572842998585573	0.609126984126984	0.709055876685935	0.615678776290631	0.632734530938124	0.70364238410596	0.644628099173554	0.603286384976526	0.6985559566787	0.801769911504425	0.760589318600368	0.699626865671642	0.419491525423729	0.69727047146402
D00565	0.756578947368421	0.854779411764706	0.810810810810811	0.811594202898551	0.784584980237154	0.746621621621622	0.806291390728477	0.680284191829485	0.753355704697987	0.615234375	0.735537190082645	0.555555555555556	0.508917954815696	0.590252707581227	0.817880794701987	0.723404255319149	0.641366223908918	0.652650822669104	0.402985074626866	0.611218568665377	0.742857142857143	0.670016750418761	0.84	0.635054021608643	0.86161449752883	1	0.743145743145743	0.904306220095694	0.69433465085639	0.621771217712177	0.518382352941177	0.680926916221034	0.574626865671642	0.730902777777778	0.588815789473684	0.711340206185567	0.602150537634409	0.596525096525097	0.664495114006515	0.678966789667897	0.593038821954485	0.611313868613139	0.719607843137255	0.664893617021277	0.642458100558659	0.737878787878788	0.656603773584906	0.612595419847328	0.718909710391823	0.869565217391304	0.764102564102564	0.691358024691358	0.474708171206226	0.692640692640693
D00577	0.821678321678322	0.704545454545455	0.653312788906009	0.597325408618128	0.60036832412523	0.62258064516129	0.672985781990521	0.534965034965035	0.624405705229794	0.538306451612903	0.6288	0.577519379844961	0.617760617760618	0.472881355932203	0.717460317460317	0.585858585858586	0.732106339468303	0.804480651731161	0.417624521072797	0.46605504587156	0.656946826758148	0.70753064798599	0.723032069970845	0.788079470198676	0.732919254658385	0.743145743145743	1	0.784615384615385	0.884444444444444	0.733201581027668	0.573643410852713	0.66427289048474	0.561068702290076	0.821428571428571	0.573553719008264	0.77037037037037	0.590747330960854	0.587649402390438	0.662337662337662	0.738095238095238	0.694964028776978	0.664728682170543	0.747950819672131	0.766666666666667	0.538738738738739	0.721337579617834	0.693227091633466	0.547131147540984	0.602272727272727	0.760517799352751	0.615508885298869	0.543371522094926	0.434426229508197	0.704918032786885
D00585	0.786339754816112	0.834244080145719	0.756137479541735	0.756302521008403	0.799586776859504	0.784832451499118	0.820244328097731	0.723196881091618	0.783542039355993	0.659836065573771	0.744463373083475	0.551724137931034	0.505548705302096	0.613207547169811	0.848591549295775	0.751851851851852	0.707368421052632	0.710261569416499	0.453815261044177	0.644210526315789	0.749077490774908	0.641608391608392	0.802469135802469	0.640449438202247	0.890222984562607	0.904306220095694	0.784615384615385	1	0.705234159779614	0.668627450980392	0.58130081300813	0.710280373831776	0.623015873015873	0.755877034358047	0.585160202360877	0.717813051146384	0.625925925925926	0.61336032388664	0.658374792703151	0.719844357976654	0.592747559274756	0.639312977099237	0.742798353909465	0.630088495575221	0.706563706563707	0.707278481012658	0.694444444444444	0.631687242798354	0.758497316636851	0.838926174496644	0.786856127886323	0.714548802946593	0.47239263803681	0.728971962616822
D00586	0.75	0.655660377358491	0.632624113475177	0.58161865569273	0.529886914378029	0.561959654178674	0.633620689655172	0.475308641975309	0.573466476462197	0.485454545454545	0.567954220314735	0.52280701754386	0.696315120711563	0.420180722891566	0.652421652421652	0.534743202416918	0.631393298059965	0.700176366843034	0.363333333333333	0.410339256865913	0.598774885145482	0.637636080870918	0.691275167785235	0.891390728476821	0.662952646239554	0.69433465085639	0.884444444444444	0.705234159779614	1	0.640893470790378	0.498316498316498	0.596491228070175	0.488372093023256	0.733443708609272	0.526785714285714	0.684039087947883	0.531645569620253	0.522727272727273	0.618208516886931	0.644827586206897	0.761570827489481	0.588135593220339	0.650709219858156	0.86106346483705	0.475357710651828	0.689504373177843	0.605536332179931	0.492619926199262	0.539017341040462	0.709677419354839	0.563318777292576	0.489019033674963	0.393382352941176	0.625
D00596	0.705078125	0.592307692307692	0.558178752107926	0.567190226876091	0.62208067940552	0.601851851851852	0.626134301270417	0.563291139240506	0.594890510948905	0.571764705882353	0.553415061295972	0.712435233160622	0.512129380053908	0.517382413087935	0.631393298059965	0.580896686159844	0.806532663316583	0.772397094430993	0.50131926121372	0.53810623556582	0.628048780487805	0.727891156462585	0.595281306715064	0.560422960725076	0.671428571428571	0.621771217712177	0.733201581027668	0.668627450980392	0.640893470790378	1	0.78960396039604	0.74537037037037	0.683116883116883	0.701863354037267	0.558317399617591	0.761802575107296	0.618336886993603	0.644230769230769	0.601785714285714	0.816176470588235	0.563165905631659	0.704057279236277	0.747016706443914	0.579892280071813	0.620454545454545	0.595238095238095	0.801007556675063	0.619289340101523	0.603112840466926	0.64568345323741	0.593047034764826	0.551797040169133	0.53954802259887	0.655263157894737
D00627	0.58102766798419	0.491017964071856	0.500881834215168	0.486865148861646	0.588372093023256	0.566265060240964	0.573613766730402	0.559808612440191	0.573673870333988	0.584382871536524	0.548262548262548	0.663265306122449	0.415654520917679	0.559440559440559	0.554744525547445	0.563559322033898	0.672544080604534	0.600472813238771	0.627450980392157	0.591145833333333	0.510548523206751	0.574610244988864	0.485294117647059	0.43620178041543	0.535564853556485	0.518382352941177	0.573643410852713	0.58130081300813	0.498316498316498	0.78960396039604	1	0.656934306569343	0.759615384615385	0.591792656587473	0.545833333333333	0.650224215246637	0.622641509433962	0.643051771117166	0.509293680297398	0.726315789473684	0.467692307692308	0.592405063291139	0.606879606879607	0.427289048473968	0.688654353562005	0.48381601362862	0.71195652173913	0.631299734748011	0.603036876355748	0.548507462686567	0.568888888888889	0.555294117647059	0.535714285714286	0.614942528735632
