hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa1268	0.0792959989931311	0.108342683136486	0.0834582621760975	0.112012753640313	0.108121003258892	0.116155342072862	0.0970926725401982	0.123911670827177	0.108465228909328	0.117804007246605	1	0.133397673160862	0.115552522640609	0.0907664257112678	0.151697009103034	0.126494576813101	0.137847555674844	0.140082062837705	0.0652016719519832	0.0715977199353158	0.0930757841991035	0.0931531725633375	0.104955429644878	0.105882352941176	0.12820737267302	0.111007587960715	0.122288317010319	0.0856089222090368	0.111244692782931	0.117786503027097	0.0814105663405607	0.115011713222813	0.108090836049244	0.0990353802231693	0.135553640484952	0.0964578343235203	0.118009654164361	0.104235042612763	0.109167276554998	0.123417771966242	0.114742311135673	0.109968023093909	0.116255498359037	0.128123601151231	0.111244692782931	0.155343763977078	0.13110062118259	0.0964506845322183	0.137467622275806	0.120312326239346	0.110701860692512	0.144391961842009	0.128506800283731	0.10763230003026	0.0972305585328247	0.117657297460581	0.102732875368742	0.0897436990086367	0.0771314225394367	0.124987945416819	0.112984613447217	0.104461432899142	0.0905494344435191	0.0813348413838929	0.100229997102827	0.132859515369672	0.112494830319598	0.0920818511032262	0.099217077766376	0.133298624668595	0.1173003403177	0.123607600123336	0.100900919099447	0.0977484584582884	0.119840213927294	0.108828597528189	0.116003246763526	0.0958706236059213	0.111683403678823	0.124066798662341	0.120915800708758	0.0989879899359681	0.0989126245600223	0.0919484511263068	0.0926428014396693	0.0964135368082916	0.127239782393014	0.128868274246406	0.119582798092515	0.0814121313114154	0.103947509569795	0.116573851518688	0.0987854056976522	0.115339357640029	0.0854245393927466
hsa134	0.0730113820496577	0.0852917445323071	0.124515358990651	0.0951718096322071	0.112917614492891	0.110095003594353	0.102252131035515	0.0921669365493095	0.0943975926254601	0.127586862764296	0.133397673160862	1	0.194988439940892	0.211114369074044	0.231198668535769	0.121155691012611	0.122876141288943	0.118430560014511	0.122291691556299	0.121774857848176	0.106976864007486	0.109045577705706	0.117754181790316	0.138078293271769	0.12006416214975	0.12776208002173	0.122912180851805	0.132615589836518	0.116752196073465	0.0822289845431101	0.102884022194578	0.116333190817506	0.109835133046437	0.125441492219301	0.119053864666774	0.0837294779587331	0.107631716390826	0.100174754629321	0.0985583580281938	0.0971250230140804	0.103710934105577	0.13599732038639	0.0774461553621394	0.0804857713572292	0.0595207274100017	0.132074167575051	0.129995622306183	0.115119498501734	0.0871651614071155	0.119666462429512	0.124201359306697	0.118775002506302	0.121330713566542	0.107443794583091	0.108313635223913	0.126927859914959	0.138223542239293	0.121396230935637	0.100183851287074	0.138129979805034	0.110580037075539	0.119485759314997	0.0922600115170025	0.0791950971692876	0.0858217568567416	0.0690570963097255	0.0868800182525603	0.093419285573735	0.105823333714047	0.0845216927610267	0.110530085239235	0.0934374753682242	0.104373630523247	0.102779363891311	0.0962243940514982	0.153707020983595	0.109167718102831	0.0788276005359081	0.130634621569891	0.121377816387941	0.106031047425496	0.0467096427868675	0.083177204046161	0.0997689283860803	0.0789818347750548	0.103088164644947	0.118963326604151	0.117314066596571	0.12488789308271	0.10504876872157	0.0900096786976587	0.0847870164528557	0.0803905390404602	0.131108788401916	0.0724446615885918
hsa135	0.0782679143580427	0.0936878631914495	0.117562309568727	0.113812270483451	0.0843552484810889	0.104136538924412	0.0928494061401803	0.100356943396012	0.0987277794060554	0.121913165235384	0.115552522640609	0.194988439940892	1	0.32160378297299	0.211045104154075	0.145980998043015	0.122332734213025	0.112679912569911	0.109784314684655	0.109121936598082	0.120840815788365	0.151075490443327	0.145032533247937	0.13149080162552	0.0841725622926793	0.12286157764924	0.117713286673098	0.109192999661371	0.0799018394979374	0.0880655150047424	0.0802855547168095	0.132704752828529	0.106859039514233	0.143752016942959	0.149425519481002	0.0935525725433738	0.115380776588461	0.119664102894986	0.11092107999698	0.103352071716349	0.113189979707461	0.122504299505192	0.116749650802923	0.094553200963734	0.093543616973195	0.140541936727417	0.131157454831593	0.0681740468142344	0.0960273042063126	0.0905519837659686	0.0877346477798403	0.0911991399392741	0.107185394448453	0.109361443636462	0.125137287246211	0.0827636507380481	0.146136631648013	0.10334351808749	0.0691504948651859	0.112885255482236	0.135463697324588	0.148153241386629	0.0875161302605055	0.0674180729803221	0.0686314530135225	0.113220725034532	0.100854786937165	0.102917289542163	0.124405098908861	0.107928833753482	0.106639034933581	0.123500168291711	0.0888523316638639	0.061483076156601	0.110695891957294	0.14743594665998	0.124666883864271	0.123387029198206	0.142981813070296	0.119860296660701	0.137902226833962	0.0771879671566219	0.0753762630691312	0.11465872677669	0.141196701712031	0.0816353731522939	0.112046069024201	0.115403494093416	0.0824490952617506	0.0693059798170876	0.0890500118929212	0.129551016547389	0.0958100386305556	0.0911495801420271	0.0571032295978267
hsa136	0.0779851714306093	0.0848192104556606	0.105814533477007	0.0991514206902472	0.107708679273223	0.0993475492565271	0.119763078720283	0.11936636043009	0.0965567419701468	0.126880004899925	0.0907664257112678	0.211114369074044	0.32160378297299	1	0.224377592168655	0.109362820427466	0.115982057306736	0.110846522333679	0.101713669493219	0.127473894426098	0.116613438863435	0.125451864775012	0.117101799031953	0.139640654940412	0.126422451124719	0.0870556907858332	0.101859351417891	0.121070964251533	0.0956161825501841	0.0738598621386988	0.0795775736200603	0.106433586194215	0.0936228201187658	0.117549605531407	0.106251278173973	0.0676532993216932	0.116285388271779	0.106046847218227	0.104657227473919	0.10463584094539	0.0952027881896452	0.127380851316997	0.109107540607904	0.088043849713193	0.100169334100193	0.126290816447039	0.0981535591823624	0.0821281850105907	0.0866822482097467	0.111069919554586	0.105117666245527	0.118116964187989	0.120658516075232	0.102202945108985	0.0923259043414707	0.110110867566465	0.166279542277397	0.0946852317368004	0.0807801176991945	0.109891768696385	0.120695927462683	0.11365753180964	0.0891274754492958	0.0914589752425875	0.0853462864011324	0.0991965080522025	0.0968712526633086	0.10929614496753	0.132799134959937	0.0988863822729496	0.131901270581295	0.139379718362444	0.085165439026246	0.132596685082873	0.113795048534843	0.137785196158085	0.113858657665794	0.0960920454304474	0.135213363321391	0.113463036460935	0.10251462402195	0.0792397051014592	0.0533654096550959	0.12153982991723	0.128288956229787	0.109669385941401	0.130889802902391	0.124441730312847	0.0963152560574001	0.0809617518688351	0.0991878718242983	0.0929652046931411	0.0852748359101694	0.110825055583908	0.0640384915861151
hsa140	0.0943811169132086	0.0823107997207991	0.0835318735823602	0.101686152102495	0.1034113937137	0.101656257598806	0.0906379571087285	0.128247294010644	0.104893298959784	0.119442249296203	0.151697009103034	0.231198668535769	0.211045104154075	0.224377592168655	1	0.0985136918646247	0.141226022779114	0.113469711268582	0.095343915084076	0.0852183320941523	0.0923186182344995	0.115138854476442	0.127420387129296	0.114356206862287	0.105644281841065	0.115609775231799	0.127677377715812	0.0845511689404986	0.116427432729286	0.12696813301379	0.139647053478257	0.162413430196997	0.130392393484297	0.156365697905524	0.115678527127563	0.104370715180858	0.103357051775419	0.117619606167222	0.104947539342216	0.114611579041771	0.0928150164871685	0.111964542994174	0.0917114889427745	0.0947090282984078	0.0890327426753365	0.121575492850713	0.124832760415063	0.0923385486863031	0.0971488985873336	0.11668173501244	0.118585412256314	0.143991489620268	0.136973450269748	0.144412723546861	0.108012344973464	0.11310938812257	0.166740790160065	0.113937458379177	0.0837043359969099	0.154275241145033	0.126409873105381	0.145056303504049	0.128804727483121	0.117188419432184	0.0855830310623031	0.0816177823710453	0.0997653712866745	0.106859341748482	0.082915619758885	0.0842865832854034	0.112672021377305	0.107889812495025	0.112089707663561	0.0914130931057484	0.111517282899365	0.118737611701234	0.111519272878504	0.0938228454985701	0.154198613245485	0.104094560134531	0.0851763080360708	0.0575396455568751	0.0668918019862433	0.0994914064899834	0.107641584809307	0.114755062109849	0.0984396615824997	0.127386650578492	0.111832284910577	0.0942809041582063	0.0921852307087671	0.108398934539101	0.0935280744700846	0.1067743402419	0.0829458344629417
hsa146	0.0775905355960805	0.0917970652168941	0.211495806246995	0.143646857998013	0.127631300916987	0.122441840334064	0.122816965246254	0.120143276602581	0.0827873907848803	0.178961904281553	0.126494576813101	0.121155691012611	0.145980998043015	0.109362820427466	0.0985136918646247	1	0.309908797568208	0.24018108031997	0.176560972845187	0.124026793861454	0.249845421832769	0.176918421422732	0.100309766743032	0.223317586225598	0.147667377129618	0.151562910257952	0.158909596398778	0.211802504386855	0.161925123282102	0.0690305493058786	0.0800955177350543	0.102468660814659	0.108192503076939	0.1770696146281	0.169071525844457	0.0855535379902406	0.148962865437516	0.182207727404678	0.11369859777643	0.123139737827977	0.19341935279502	0.182554058360563	0.13565714092927	0.124600729337169	0.139011190742182	0.110164428065664	0.122084927262581	0.103537157032944	0.116328579070054	0.092273452709551	0.0899315660219713	0.105676220847505	0.113042067196939	0.134040317039463	0.101531158600624	0.14777005706155	0.144303063834565	0.144540618348259	0.101180661587896	0.103233216691715	0.138578893270343	0.173329228945787	0.130163934845285	0.0903495431116533	0.109329534567577	0.117762530382825	0.135272705991398	0.108174058813259	0.127778924869818	0.112800667844381	0.149149867689933	0.169000586795779	0.0982205499797329	0.0945339634203518	0.135360376131286	0.23113665740381	0.140362455127807	0.123866242194587	0.0925079472495783	0.171707264738403	0.129714335537669	0.0788387208300025	0.0805691211925318	0.159779124877025	0.0860826310854348	0.191970761240302	0.177344624896652	0.165262633847618	0.0901391830052521	0.101641825768994	0.116878188744952	0.161027931417403	0.0768892510360657	0.141437892614971	0.0680361467848047
hsa147	0.078630310726944	0.0820547779506119	0.14853933912256	0.118264842155332	0.130580337430771	0.147449791934998	0.130451524549055	0.124652180355348	0.0985343223509424	0.120364979942468	0.137847555674844	0.122876141288943	0.122332734213025	0.115982057306736	0.141226022779114	0.309908797568208	1	0.294334457663687	0.145886637529724	0.14973013248029	0.231612527475293	0.146664257708304	0.102740044696039	0.15704151912324	0.164994569982861	0.190515602705449	0.16800992537538	0.171818210354377	0.12289266386214	0.11075155686758	0.106540325090041	0.130104847773351	0.103989453924347	0.134895577281786	0.13428561178186	0.105346653614819	0.133748091993418	0.130103485921088	0.133267363298141	0.123105834297914	0.141763543522978	0.140306386937879	0.11909469044836	0.115217625035991	0.131426876630344	0.117409924192108	0.19923082162547	0.151138342758955	0.154827328479619	0.13680677626693	0.124127388982658	0.149331663512975	0.143374774505829	0.149768519629626	0.109599172918984	0.140946961972321	0.164559933480419	0.166825125517334	0.102959104025702	0.148302687087088	0.108588845039814	0.127820593958116	0.125783598097133	0.12380795165504	0.110524076851716	0.139208575340999	0.0961835103664601	0.0983325817103282	0.146529588766105	0.111208785860909	0.177638994021546	0.135664993475398	0.0997688042508298	0.0766310021490936	0.139609360233747	0.177552430463182	0.152862050373837	0.115649837778295	0.115289242235548	0.123076973475973	0.111995173417745	0.0798952226396416	0.106027146424672	0.137614949643541	0.0981464391494491	0.139422714619021	0.150974572550426	0.14383609208753	0.0912145407567873	0.107694182574342	0.112454737593214	0.129674121022171	0.111884594616837	0.153146468601614	0.0840215122610608
hsa148	0.0899214766349925	0.107502804708843	0.111042410445617	0.107376817010244	0.113030138482929	0.132204149408384	0.117119221536544	0.115823500708617	0.107624400500126	0.103902919213366	0.140082062837705	0.118430560014511	0.112679912569911	0.110846522333679	0.113469711268582	0.24018108031997	0.294334457663687	1	0.12569552287942	0.122548641077468	0.131690327444131	0.154644246785256	0.122887335082868	0.143973231249863	0.15657046410034	0.1455514603089	0.161787108351035	0.108440779332993	0.114188604638472	0.0948218277421815	0.11879333406012	0.133462532058291	0.110151637250103	0.0982676525186774	0.128158348522919	0.0739577951926332	0.122618178207286	0.111486254126199	0.122208314274149	0.109003774510026	0.130433330562838	0.131464511977935	0.112671621693997	0.111071805650288	0.100866600763984	0.12669002514281	0.14409340279733	0.160198489170823	0.14066452714979	0.128222596146518	0.151584297431493	0.141336510839902	0.165573476725785	0.143691758387777	0.130779691915884	0.150421714986521	0.157538203285559	0.146434490413337	0.0855374361665366	0.114832437039038	0.134530500625158	0.0971734145028914	0.113952914471768	0.106189906879257	0.0864808770980003	0.123324446847265	0.105056719264979	0.0822312247843962	0.0858801192092493	0.11159883541023	0.124558812632084	0.0899428839621938	0.0889944263423723	0.0969907070419693	0.1037770525176	0.100785955447805	0.110676906948158	0.0803298291600415	0.099735865021918	0.100905759039257	0.107735755315738	0.0730944220305744	0.100376435929265	0.124412265934423	0.118188809173102	0.143499200666835	0.136774530332365	0.108363796872569	0.105942665782728	0.0829642908108074	0.0889849984673161	0.108440779332993	0.102475052891651	0.103545693882994	0.0959152609990756
hsa150	0.0581176250565504	0.0591325158907593	0.154980114064547	0.140692494214021	0.10455811851814	0.142814995889753	0.121185859177654	0.110901480299214	0.0751412141563919	0.12228668714012	0.0652016719519832	0.122291691556299	0.109784314684655	0.101713669493219	0.095343915084076	0.176560972845187	0.145886637529724	0.12569552287942	1	0.31460947168111	0.348805570231638	0.149774487820002	0.0917389156071207	0.135992058642708	0.127429336132863	0.124299516354976	0.120260495300071	0.164401448976089	0.133025540347577	0.0907922916933787	0.0841713799194038	0.0981582472527845	0.0791029857089463	0.124815498054417	0.145796611516542	0.0666493123342975	0.131157829696872	0.131184963564631	0.0904206552816259	0.117256942605762	0.150291900737715	0.135948038244786	0.0924716083927891	0.0973822911062934	0.0765352423917566	0.123327992697636	0.143718779488177	0.101596447615954	0.130605445541131	0.0973722173793647	0.0967617272396844	0.113084217332217	0.109336060559652	0.130148400661285	0.0882713129758449	0.107484636840898	0.136646446864925	0.108000849649916	0.0495725345661178	0.0791658235744784	0.0966101324867896	0.165411459074153	0.121700046203699	0.0915095469773021	0.0807356520769828	0.0855088624603498	0.138314333572658	0.102795184886631	0.0782193215817214	0.118729273141582	0.156413872189186	0.137010177298233	0.0596487715494333	0.0818131689401979	0.105577391177593	0.129245047237999	0.114451483158651	0.103229560605918	0.0763980021476274	0.117873570866357	0.079712560072278	0.0831110005466376	0.0747528848686556	0.113168995552182	0.104783586039892	0.114500897762121	0.14909540229922	0.0747063238077761	0.105498161650076	0.0564432521030158	0.094885719868736	0.114215743499178	0.0789228390472879	0.118278758064725	0.0640739013159905
hsa151	0.0496368084210798	0.0610251848702182	0.122937502616896	0.154246332170595	0.105750557901759	0.124746864760853	0.109487920126795	0.0950824782732266	0.0845751026292576	0.141394992638154	0.0715977199353158	0.121774857848176	0.109121936598082	0.127473894426098	0.0852183320941523	0.124026793861454	0.14973013248029	0.122548641077468	0.31460947168111	1	0.346158501355957	0.130825881836183	0.0938945453702721	0.162884812852844	0.109834519824117	0.112192985677977	0.111633449576491	0.141334918953742	0.131317300948154	0.101437617417597	0.069945731143523	0.096093319895771	0.0933393072401679	0.10885682968097	0.127245137490021	0.0700425988540942	0.167689161670105	0.14581909797272	0.114987269058803	0.113902567558067	0.119999034771772	0.114900338373783	0.109828343813705	0.107111021498968	0.0682849964930402	0.097129319289959	0.176755120060663	0.135898670578364	0.131372549019608	0.103727979209498	0.133394593769983	0.126467526086798	0.1138083274884	0.125051051666413	0.106510740374509	0.132191909485653	0.173922713641102	0.0837449564327881	0.0704110333621865	0.0887427814531695	0.11758002072848	0.123173081863426	0.0907243313671659	0.068386511263035	0.103431448489079	0.0880284115490005	0.118802006992054	0.121885325216333	0.148384547228507	0.102671245709162	0.125866047966885	0.122240933509192	0.0839220032598003	0.0764843366556589	0.117354912708763	0.149019694419601	0.138479373709713	0.143917675302879	0.0917572792407698	0.122540332280816	0.0991172010444687	0.0756529604791034	0.0677208446169547	0.0877523892893492	0.0745029535373897	0.174192623301452	0.108409931822426	0.127609601358677	0.103315606793374	0.0763273833065642	0.137684486545808	0.103091352648612	0.0881288176998049	0.143729133425756	0.053355816970934
hsa152	0.0697050744068494	0.0790277206784084	0.206752831634624	0.103471387280445	0.0899520426310556	0.105109370647815	0.107104908286408	0.112081669500229	0.0536322706450646	0.168757116594514	0.0930757841991035	0.106976864007486	0.120840815788365	0.116613438863435	0.0923186182344995	0.249845421832769	0.231612527475293	0.131690327444131	0.348805570231638	0.346158501355957	1	0.225187077467061	0.0977966315228436	0.194769696564791	0.130039121652575	0.16553939540589	0.16407502734015	0.251381865151113	0.146684316099095	0.0761898968977072	0.0589349623663175	0.0873923378724706	0.0719048696860297	0.120813739268179	0.145013405275012	0.0539580171740027	0.119394583074174	0.154696146566983	0.0898118936889454	0.114451282325386	0.164516238211348	0.136265937166882	0.108135816438417	0.0853593596111947	0.0792432512259481	0.112236815111561	0.156022483041338	0.11980472856052	0.120840785927898	0.0998848589140325	0.0973123680201904	0.10977523909591	0.101161597309721	0.123858423576716	0.112061233518644	0.105415510153094	0.195392025894165	0.124469493218811	0.0598255636604206	0.0874895021261513	0.111237302078652	0.183653451506715	0.0912457958817488	0.079023350280469	0.113006914702432	0.113022613377885	0.124095342818865	0.163912543349561	0.170722012375797	0.135484787515658	0.171854592363109	0.166607624331461	0.0867258180783988	0.0756964427710014	0.099599314652991	0.245541906281784	0.152958819797228	0.125476085513992	0.0922846809240636	0.126939624738921	0.0780912900169439	0.0910625240830897	0.0691640177825602	0.106544946411001	0.0794985789933351	0.185395503464421	0.206922523606413	0.126721719371953	0.110750530727296	0.0599600814958515	0.0949582937673858	0.144104253908281	0.0671014876437015	0.112654394903229	0.0632356734011979
hsa153	0.0683064403094479	0.0758173695271413	0.155963744376388	0.105805874254979	0.0829056981280541	0.103000348442539	0.130449381919799	0.0902381731905442	0.111482716472165	0.145496868765794	0.0931531725633375	0.109045577705706	0.151075490443327	0.125451864775012	0.115138854476442	0.176918421422732	0.146664257708304	0.154644246785256	0.149774487820002	0.130825881836183	0.225187077467061	1	0.237805050845161	0.334993139795079	0.12974679032711	0.152127738131067	0.135245768517342	0.209679609708221	0.138434036273537	0.0730948269511017	0.0721905385524353	0.126448270249286	0.0947501678305655	0.138490517971165	0.129685906509636	0.0821170180098753	0.168843460018663	0.163253100162966	0.109966602492977	0.109039402912047	0.170985834824715	0.157360657173951	0.113623290255719	0.110895142645989	0.0963781265195512	0.118594700240783	0.171371589267307	0.16091304440715	0.135404787700449	0.093635100023058	0.0910252568320577	0.115874837204324	0.0841118195079719	0.13409286742749	0.142130487652103	0.134367230100422	0.232086642311078	0.136652379580581	0.0704686293091278	0.112076541737422	0.119740695470103	0.157074727736121	0.102905015979782	0.101685927436084	0.0736556545228298	0.127256159971277	0.153158274218195	0.109365886213572	0.100289715720525	0.0799207347417671	0.127849140312915	0.154337783707445	0.108573280724767	0.0744205977478884	0.109488135101504	0.162398622335245	0.0957919781857152	0.110946186018425	0.102035929258282	0.13007333159354	0.105961797513304	0.0862307948991628	0.0492918109091907	0.133645476690912	0.0967315416114916	0.148643621962886	0.195684994330841	0.133700578578815	0.0936453903860866	0.0824205939731376	0.108003141768479	0.139786406472148	0.0964056422335289	0.10370343725465	0.0657224145455876
hsa154	0.0824645379756098	0.0962435022702358	0.0852846818668981	0.0833305793772747	0.0826774576977553	0.111548874570166	0.0978278703535292	0.0999704273245049	0.128212465577993	0.112101809763065	0.104955429644878	0.117754181790316	0.145032533247937	0.117101799031953	0.127420387129296	0.100309766743032	0.102740044696039	0.122887335082868	0.0917389156071207	0.0938945453702721	0.0977966315228436	0.237805050845161	1	0.205712642103961	0.101355183361393	0.159158920580674	0.1240249197734	0.0662987241762023	0.129359086325627	0.118958298983097	0.097407083034133	0.100169701838674	0.131353462357149	0.0778936180334248	0.0999386004118223	0.0680593678351568	0.098922446210917	0.091299553814489	0.112373580598758	0.0900187714799157	0.0942146723943889	0.100705167621687	0.0839359725903364	0.095291584765052	0.0636528837475306	0.0956809187217441	0.118756985459435	0.112233516253413	0.0942777884125997	0.0906369000249817	0.111400683837895	0.127422527407406	0.149892274631282	0.119415271311805	0.150351825669248	0.0896235890477009	0.0859845241783465	0.0918047157902532	0.0777154712807733	0.118938015838986	0.0822495062198445	0.100181672894788	0.078022687911563	0.0893640241033736	0.0606482559767035	0.0665279367715245	0.0779258254435393	0.0714689053620323	0.0655377691323075	0.0691213912594433	0.0771076634867694	0.0771910682309863	0.0888156329272139	0.102152633198087	0.0816418830455624	0.0951465279194679	0.102692881289065	0.0752648258317963	0.121953395138526	0.0870945169930229	0.0924613229323356	0.0862555754369355	0.0721980364647249	0.0961978309116443	0.115708043840407	0.0967641249645229	0.102161971121694	0.0841785778552758	0.089155958572864	0.0800887287115916	0.096006728641234	0.0916482363612209	0.0672981654010495	0.0960369018995163	0.110703655912578
hsa155	0.0702335991082019	0.0852910484265954	0.163122966980554	0.155678742347553	0.106190271057841	0.114447175277672	0.159917343007385	0.118524206878169	0.112984613447217	0.220337124664946	0.105882352941176	0.138078293271769	0.13149080162552	0.139640654940412	0.114356206862287	0.223317586225598	0.15704151912324	0.143973231249863	0.135992058642708	0.162884812852844	0.194769696564791	0.334993139795079	0.205712642103961	1	0.116372845964741	0.126865814812246	0.171632725628518	0.229504770177418	0.151522943618131	0.0755611528853077	0.0742272810752171	0.14425197929641	0.0964053402601367	0.171796067734069	0.172639070428948	0.0986500578308731	0.136935730775627	0.159736818549429	0.104968535149037	0.122061532713866	0.152618413840652	0.155015165084185	0.110848265877221	0.101150211435182	0.0805565016703985	0.144703780143032	0.145219149617638	0.136289010752048	0.115988306295212	0.104716283949061	0.108487823478662	0.113172078200493	0.103572645004798	0.101761447301337	0.125319386553418	0.169698025183531	0.201730009814985	0.127635483034505	0.070325708785957	0.124987945416819	0.122023382522994	0.19151262698176	0.12809432189571	0.117721480950371	0.10458782306382	0.143573992415613	0.167639354986068	0.202580072427098	0.147770115822262	0.11038792355368	0.158458354464261	0.247215200246672	0.103143161746101	0.069820327470206	0.172134125459203	0.23579529464441	0.138311563448819	0.142740706257705	0.102748731384517	0.156608909786889	0.0839007596754647	0.0874777585480649	0.056200354863649	0.102397138754296	0.105877487359622	0.20487876571762	0.190859673589521	0.183473475198272	0.0939579127869761	0.070410491945008	0.0998711366454897	0.160289045838196	0.0718439314164743	0.153785810186705	0.0741844684200167
hsa1812	0.1299056098268	0.113623360237096	0.141194636727153	0.120316677734953	0.0971095326494882	0.123717914826348	0.10724427712648	0.139098890944494	0.109108945117996	0.111919638794316	0.12820737267302	0.12006416214975	0.0841725622926793	0.126422451124719	0.105644281841065	0.147667377129618	0.164994569982861	0.15657046410034	0.127429336132863	0.109834519824117	0.130039121652575	0.12974679032711	0.101355183361393	0.116372845964741	1	0.155535332391394	0.185600175895649	0.0934460971484341	0.418678694313834	0.0849518957833034	0.065033247714309	0.0902023210225439	0.12195653265882	0.10978875820671	0.12478054394883	0.127903563306033	0.146707659236013	0.107577125160903	0.108407272597998	0.124150228081914	0.164730312782339	0.122615669153576	0.106066801698648	0.124813964693889	0.111904904470979	0.154125067580245	0.142023186569245	0.134988656947348	0.159890251809534	0.165850927155008	0.131403443940275	0.137397603335623	0.142775222945731	0.149610937232819	0.128236630527003	0.129735909414932	0.137163776554158	0.168515773513701	0.107255630910634	0.121073063849208	0.104562739071413	0.116027365362979	0.124411272527436	0.0947361047102803	0.103016683431479	0.0819132940384691	0.0865359998074374	0.0903126273362184	0.0998059083232017	0.100567291030854	0.103505693756404	0.103617652354582	0.0947330933431342	0.0749170080739077	0.124935126714772	0.0857550016927859	0.127912055085176	0.0964395937263074	0.110099294634918	0.132986916871314	0.101774892575477	0.0602084182241456	0.110806426468057	0.157660472819876	0.10872471770678	0.101026801035182	0.127994921262284	0.112055711353743	0.103107852445293	0.108455929365528	0.137368936239347	0.117265690539211	0.0767872029299588	0.103132329087168	0.108545070825851
hsa1813	0.0687130617461179	0.116521629243321	0.128477263786372	0.0690959795584028	0.0858834598008998	0.108794174222195	0.0923830576058314	0.0925908590898993	0.109654220603643	0.0992461418934767	0.111007587960715	0.12776208002173	0.12286157764924	0.0870556907858332	0.115609775231799	0.151562910257952	0.190515602705449	0.1455514603089	0.124299516354976	0.112192985677977	0.16553939540589	0.152127738131067	0.159158920580674	0.126865814812246	0.155535332391394	1	0.329676898315063	0.136266062377954	0.143488746744773	0.112337428464226	0.0823029858576883	0.104448148526846	0.106322325726487	0.122597145644752	0.115061529374983	0.0930826922619177	0.131683799656407	0.0930607934457854	0.0947998152898461	0.100090759551956	0.105864179851987	0.112512927979449	0.107963500563477	0.111803191031654	0.0911347445541128	0.13983604609298	0.101952108601535	0.148381698424227	0.165032262803733	0.13965062023028	0.109677062853782	0.126248459251714	0.135732598272083	0.136509802220223	0.109218217999782	0.109797279008382	0.09819399126501	0.133066950144512	0.0756834950032216	0.0842387056653835	0.1073697576744	0.10340639898596	0.109403894153511	0.110356525556682	0.0881119256528591	0.110485673085434	0.0668988202062245	0.0884366863943139	0.0853656949627907	0.0863305219222952	0.0769769954408542	0.0853910976400269	0.0884060589695359	0.0988199733244593	0.0748951368049302	0.119190036826703	0.117274869921494	0.105536802937598	0.067744603729187	0.0699100275690913	0.114757115395626	0.0861094051734109	0.0795429894083618	0.0929563865337514	0.115957955024123	0.123868656607819	0.137210218693492	0.0993668059403427	0.105781952635939	0.0756312246336645	0.0783001014019504	0.0994373968703991	0.0794406832703227	0.0980951789420977	0.0954515872900342
hsa1814	0.104114881555499	0.123588510296666	0.105844214784436	0.101786886603589	0.0908386735580818	0.0971882825368556	0.110400855176433	0.108070236109623	0.0815912390008274	0.116961430813397	0.122288317010319	0.122912180851805	0.117713286673098	0.101859351417891	0.127677377715812	0.158909596398778	0.16800992537538	0.161787108351035	0.120260495300071	0.111633449576491	0.16407502734015	0.135245768517342	0.1240249197734	0.171632725628518	0.185600175895649	0.329676898315063	1	0.14150109763425	0.140606824014914	0.0948341059185377	0.0628772282819626	0.142904252418854	0.121464967145895	0.12605191195314	0.11333671684443	0.119932013021542	0.124248779869896	0.106643848202099	0.110258139052316	0.109811624879278	0.118232913396338	0.124671465655251	0.10353647608722	0.11657700975699	0.104930465682772	0.151343791186443	0.114755900420315	0.146827615239139	0.152761562578356	0.165769857957753	0.121125395777877	0.145177896187908	0.113324902937393	0.143461386120139	0.130026910833105	0.121308684592449	0.138974767250032	0.13092512318512	0.0843940112980586	0.111431335162935	0.0964260097282506	0.102391401016218	0.106324867552785	0.105386705863714	0.0882108280082643	0.117233374816292	0.0965389717343514	0.100752151671758	0.0993201387943239	0.0934350537495667	0.0945701320255131	0.0991806360596308	0.0907746579268061	0.0814874811343124	0.116819745200134	0.0992297906067393	0.119603301937572	0.0932423731440766	0.0928715132222974	0.120171031620735	0.129601044588629	0.0906769365045826	0.120524521981292	0.0891736692390107	0.101365920321069	0.131864628688206	0.132259480187607	0.121883373344568	0.135515498255721	0.0818552625588497	0.104814667039842	0.129543258397553	0.0638695340372341	0.102161542957789	0.0737905236620157
