	hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa1268	0.644911778012436	0.43892884733678	0.691361257000962	0.706605694700528	0.434059074310257	0.706605694700528	0.434059074310257	0.434059074310257	0.402080297625157	0.424694606169283	1	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.415911201419161	0.415911201419161	0.634138490702759	0.389543373798594	0.389543373798594	0.402080297625157	0.677062733637159	0.677062733637159	0.677062733637159	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.702073789431092	0.431275181368456	0.431275181368456	0.431275181368456	0.654547375792773	0.702073789431092	0.572304327524959	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa134	0.644911778012436	0.43892884733678	0.424694606169283	0.725386826331654	0.434059074310257	0.725386826331654	0.434059074310257	0.725386826331654	0.671944830293592	0.424694606169283	0.415911201419161	1	0.934623642378385	0.934623642378385	0.934623642378385	0.415911201419161	0.500195547051071	0.500195547051071	0.96674553667511	0.415911201419161	0.556962613197471	0.52165244572475	0.389543373798594	0.52165244572475	0.402080297625157	0.500195547051071	0.556962613197471	0.415911201419161	0.402080297625157	0.52165244572475	0.671944830293592	0.538441120403561	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.52165244572475	0.415911201419161	0.389543373798594	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.431275181368456	0.431275181368456	0.431275181368456	0.431275181368456	0.478348386838687	0.431275181368456	0.351559417780407	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.818142078717371	0.765381209272179	0.6673156022745	0.712485572944791	0.861105746077294	0.538441120403561	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.818142078717371	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.650993489969783	0.644911778012436	0.644911778012436	0.712485572944791
hsa135	0.690022966219103	0.469631654320037	0.454401736605486	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.430205570877666	0.454401736605486	0.445003938013776	0.934623642378385	1	1	1	0.445003938013776	0.445003938013776	0.445003938013776	0.439950446702437	0.445003938013776	0.455084021608769	0.416791696823871	0.426232725962704	0.426232725962704	0.430205570877666	0.455084021608769	0.445003938013776	0.455084021608769	0.430205570877666	0.416791696823871	0.430205570877666	0.430205570877666	0.690022966219103	0.430205570877666	0.445003938013776	0.690022966219103	0.531346415027969	0.450102895436685	0.450102895436685	0.445003938013776	0.416791696823871	0.455084021608769	0.416791696823871	0.445003938013776	0.454401736605486	0.454401736605486	0.48320103026157	0.461442619053556	0.461442619053556	0.461442619053556	0.461442619053556	0.430205570877666	0.461442619053556	0.376150786091582	0.48320103026157	0.48320103026157	0.454401736605486	0.48320103026157	0.416791696823871	0.430205570877666	0.445003938013776	0.416791696823871	0.43867897079075	0.416791696823871	0.875370621521409	0.81891916121924	0.713993924416835	0.762323507173103	0.921339571387253	0.430205570877666	0.478041472194495	0.454401736605486	0.416791696823871	0.43867897079075	0.430205570877666	0.46713517344647	0.46713517344647	0.46713517344647	0.450102895436685	0.623405023778161	0.454401736605486	0.478041472194495	0.875370621521409	0.454401736605486	0.454401736605486	0.454401736605486	0.454401736605486	0.416791696823871	0.416791696823871	0.690022966219103	0.454401736605486	0.416791696823871	0.690022966219103	0.690022966219103	0.762323507173103
hsa136	0.690022966219103	0.469631654320037	0.454401736605486	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.430205570877666	0.454401736605486	0.445003938013776	0.934623642378385	1	1	1	0.445003938013776	0.445003938013776	0.445003938013776	0.430205570877666	0.445003938013776	0.445003938013776	0.416791696823871	0.416791696823871	0.416791696823871	0.430205570877666	0.445003938013776	0.445003938013776	0.445003938013776	0.430205570877666	0.416791696823871	0.430205570877666	0.430205570877666	0.690022966219103	0.430205570877666	0.445003938013776	0.690022966219103	0.531346415027969	0.450102895436685	0.450102895436685	0.445003938013776	0.416791696823871	0.445003938013776	0.416791696823871	0.445003938013776	0.454401736605486	0.454401736605486	0.48320103026157	0.461442619053556	0.461442619053556	0.461442619053556	0.461442619053556	0.430205570877666	0.461442619053556	0.376150786091582	0.48320103026157	0.48320103026157	0.454401736605486	0.48320103026157	0.416791696823871	0.430205570877666	0.445003938013776	0.416791696823871	0.43867897079075	0.416791696823871	0.875370621521409	0.81891916121924	0.713993924416835	0.762323507173103	0.921339571387253	0.430205570877666	0.478041472194495	0.454401736605486	0.416791696823871	0.43867897079075	0.430205570877666	0.46713517344647	0.46713517344647	0.46713517344647	0.450102895436685	0.623405023778161	0.454401736605486	0.478041472194495	0.875370621521409	0.454401736605486	0.454401736605486	0.454401736605486	0.454401736605486	0.416791696823871	0.416791696823871	0.690022966219103	0.454401736605486	0.416791696823871	0.690022966219103	0.690022966219103	0.762323507173103
hsa140	0.690022966219103	0.469631654320037	0.454401736605486	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.464421243620249	0.430205570877666	0.454401736605486	0.445003938013776	0.934623642378385	1	1	1	0.445003938013776	0.445003938013776	0.445003938013776	0.430205570877666	0.445003938013776	0.445003938013776	0.416791696823871	0.416791696823871	0.416791696823871	0.430205570877666	0.445003938013776	0.445003938013776	0.445003938013776	0.430205570877666	0.416791696823871	0.430205570877666	0.430205570877666	0.690022966219103	0.430205570877666	0.445003938013776	0.690022966219103	0.531346415027969	0.450102895436685	0.450102895436685	0.445003938013776	0.416791696823871	0.445003938013776	0.416791696823871	0.445003938013776	0.454401736605486	0.454401736605486	0.48320103026157	0.461442619053556	0.461442619053556	0.461442619053556	0.461442619053556	0.430205570877666	0.461442619053556	0.376150786091582	0.48320103026157	0.48320103026157	0.454401736605486	0.48320103026157	0.416791696823871	0.430205570877666	0.445003938013776	0.416791696823871	0.43867897079075	0.416791696823871	0.875370621521409	0.81891916121924	0.713993924416835	0.762323507173103	0.921339571387253	0.430205570877666	0.478041472194495	0.454401736605486	0.416791696823871	0.43867897079075	0.430205570877666	0.46713517344647	0.46713517344647	0.46713517344647	0.450102895436685	0.623405023778161	0.454401736605486	0.478041472194495	0.875370621521409	0.454401736605486	0.454401736605486	0.454401736605486	0.454401736605486	0.416791696823871	0.416791696823871	0.690022966219103	0.454401736605486	0.416791696823871	0.690022966219103	0.690022966219103	0.762323507173103
hsa146	0.644911778012436	0.43892884733678	0.747228414495064	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	1	1	1	0.899092710944266	0.930020027851879	0.930020027851879	0.799782853185248	0.799782853185248	0.799782853185248	0.402080297625157	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.747228414495064	0.747228414495064	0.794586619368952	0.758806599621775	0.758806599621775	0.758806599621775	0.758806599621775	0.70743969650133	0.758806599621775	0.61855079516633	0.794586619368952	0.794586619368952	0.747228414495064	0.794586619368952	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.747228414495064	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa147	0.644911778012436	0.43892884733678	0.747228414495064	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.402080297625157	0.424694606169283	0.415911201419161	0.500195547051071	0.445003938013776	0.445003938013776	0.445003938013776	1	1	1	0.899092710944266	0.930020027851879	0.930020027851879	0.799782853185248	0.799782853185248	0.799782853185248	0.402080297625157	0.500195547051071	0.415911201419161	0.415911201419161	0.402080297625157	0.468484282924944	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.747228414495064	0.747228414495064	0.794586619368952	0.758806599621775	0.758806599621775	0.758806599621775	0.758806599621775	0.70743969650133	0.758806599621775	0.61855079516633	0.794586619368952	0.794586619368952	0.747228414495064	0.794586619368952	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.468484282924944	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.747228414495064	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa148	0.644911778012436	0.43892884733678	0.747228414495064	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.402080297625157	0.424694606169283	0.415911201419161	0.500195547051071	0.445003938013776	0.445003938013776	0.445003938013776	1	1	1	0.899092710944266	0.930020027851879	0.930020027851879	0.799782853185248	0.799782853185248	0.799782853185248	0.402080297625157	0.500195547051071	0.415911201419161	0.415911201419161	0.402080297625157	0.468484282924944	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.747228414495064	0.747228414495064	0.794586619368952	0.758806599621775	0.758806599621775	0.758806599621775	0.758806599621775	0.70743969650133	0.758806599621775	0.61855079516633	0.794586619368952	0.794586619368952	0.747228414495064	0.794586619368952	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.468484282924944	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.747228414495064	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa150	0.623465582942731	0.424332504080783	0.722379734589922	0.738308126220015	0.738308126220015	0.738308126220015	0.738308126220015	0.738308126220015	0.38870933311412	0.410571614964148	0.402080297625157	0.96674553667511	0.439950446702437	0.430205570877666	0.430205570877666	0.899092710944266	0.899092710944266	0.899092710944266	1	0.96674553667511	0.96674553667511	0.905456060515243	0.905456060515243	0.905456060515243	0.782735713182026	0.809660539912144	0.809660539912144	0.809660539912144	0.782735713182026	0.504305173600057	0.38870933311412	0.520535549912489	0.623465582942731	0.38870933311412	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.504305173600057	0.460717265967741	0.376589317961155	0.402080297625157	0.722379734589922	0.722379734589922	0.768163067776699	0.733572893383968	0.733572893383968	0.733572893383968	0.733572893383968	0.683914169059455	0.733572893383968	0.59798122043389	0.768163067776699	0.768163067776699	0.722379734589922	0.768163067776699	0.376589317961155	0.38870933311412	0.402080297625157	0.376589317961155	0.396365416280837	0.376589317961155	0.504305173600057	0.431931138126647	0.376589317961155	0.402080297625157	0.396365416280837	0.520535549912489	0.431931138126647	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.722379734589922	0.431931138126647	0.376589317961155	0.410571614964148	0.410571614964148	0.410571614964148	0.410571614964148	0.376589317961155	0.376589317961155	0.623465582942731	0.410571614964148	0.504305173600057	0.623465582942731	0.623465582942731	0.402080297625157
hsa151	0.644911778012436	0.43892884733678	0.747228414495064	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	0.930020027851879	0.930020027851879	0.930020027851879	0.96674553667511	1	1	0.915502004170671	0.799782853185248	0.915502004170671	0.809660539912144	0.837511536589844	0.837511536589844	0.837511536589844	0.809660539912144	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.747228414495064	0.747228414495064	0.794586619368952	0.758806599621775	0.758806599621775	0.758806599621775	0.758806599621775	0.70743969650133	0.758806599621775	0.61855079516633	0.794586619368952	0.794586619368952	0.747228414495064	0.794586619368952	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.747228414495064	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa152	0.644911778012436	0.43892884733678	0.747228414495064	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.763704716712993	0.402080297625157	0.424694606169283	0.415911201419161	0.556962613197471	0.455084021608769	0.445003938013776	0.445003938013776	0.930020027851879	0.930020027851879	0.930020027851879	0.96674553667511	1	1	0.915502004170671	0.799782853185248	0.915502004170671	0.809660539912144	0.837511536589844	0.837511536589844	0.837511536589844	0.809660539912144	0.52165244572475	0.402080297625157	0.538441120403561	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.52165244572475	0.47656518544918	0.389543373798594	0.415911201419161	0.747228414495064	0.747228414495064	0.794586619368952	0.758806599621775	0.758806599621775	0.758806599621775	0.758806599621775	0.70743969650133	0.758806599621775	0.61855079516633	0.794586619368952	0.794586619368952	0.747228414495064	0.794586619368952	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.52165244572475	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.538441120403561	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.747228414495064	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.52165244572475	0.644911778012436	0.644911778012436	0.415911201419161
hsa153	0.604025832803262	0.411101753128258	0.699855826405669	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.376589317961155	0.397769930592752	0.634138490702759	0.52165244572475	0.416791696823871	0.416791696823871	0.416791696823871	0.799782853185248	0.799782853185248	0.799782853185248	0.905456060515243	0.915502004170671	0.915502004170671	1	0.877223805102515	0.877223805102515	0.812980942064032	0.840946155138285	0.840946155138285	0.840946155138285	0.812980942064032	0.488580862848926	0.376589317961155	0.504305173600057	0.604025832803262	0.376589317961155	0.389543373798594	0.604025832803262	0.465125041566206	0.394006851326997	0.394006851326997	0.389543373798594	0.488580862848926	0.389543373798594	0.58782524186673	0.389543373798594	0.699855826405669	0.699855826405669	0.74421162841502	0.710699980834148	0.710699980834148	0.710699980834148	0.710699980834148	0.66258962296245	0.710699980834148	0.579336076529616	0.74421162841502	0.74421162841502	0.699855826405669	0.74421162841502	0.364847206693675	0.376589317961155	0.389543373798594	0.364847206693675	0.384006683309471	0.399742448310763	0.488580862848926	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.504305173600057	0.418463460627904	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.668572887491177	0.699855826405669	0.418463460627904	0.44698970588829	0.397769930592752	0.640868838703515	0.397769930592752	0.397769930592752	0.44698970588829	0.364847206693675	0.604025832803262	0.397769930592752	0.488580862848926	0.604025832803262	0.604025832803262	0.389543373798594
hsa154	0.604025832803262	0.411101753128258	0.699855826405669	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.376589317961155	0.397769930592752	0.389543373798594	0.389543373798594	0.426232725962704	0.416791696823871	0.416791696823871	0.799782853185248	0.799782853185248	0.799782853185248	0.905456060515243	0.799782853185248	0.799782853185248	0.877223805102515	1	0.877223805102515	0.758329896556707	0.784415203161735	0.784415203161735	0.784415203161735	0.758329896556707	0.364847206693675	0.376589317961155	0.376589317961155	0.604025832803262	0.376589317961155	0.389543373798594	0.604025832803262	0.465125041566206	0.605934613817675	0.605934613817675	0.389543373798594	0.364847206693675	0.446352032696837	0.56109062709398	0.389543373798594	0.699855826405669	0.699855826405669	0.74421162841502	0.710699980834148	0.710699980834148	0.710699980834148	0.710699980834148	0.66258962296245	0.710699980834148	0.579336076529616	0.74421162841502	0.74421162841502	0.699855826405669	0.74421162841502	0.364847206693675	0.376589317961155	0.389543373798594	0.364847206693675	0.384006683309471	0.364847206693675	0.364847206693675	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.376589317961155	0.418463460627904	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.545710443124258	0.699855826405669	0.418463460627904	0.364847206693675	0.397769930592752	0.397769930592752	0.397769930592752	0.397769930592752	0.364847206693675	0.364847206693675	0.604025832803262	0.397769930592752	0.364847206693675	0.604025832803262	0.604025832803262	0.389543373798594
hsa155	0.604025832803262	0.411101753128258	0.699855826405669	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.715287568402031	0.376589317961155	0.397769930592752	0.389543373798594	0.52165244572475	0.426232725962704	0.416791696823871	0.416791696823871	0.799782853185248	0.799782853185248	0.799782853185248	0.905456060515243	0.915502004170671	0.915502004170671	0.877223805102515	0.877223805102515	1	0.758329896556707	0.784415203161735	0.784415203161735	0.784415203161735	0.758329896556707	0.488580862848926	0.376589317961155	0.504305173600057	0.604025832803262	0.376589317961155	0.389543373798594	0.604025832803262	0.465125041566206	0.394006851326997	0.394006851326997	0.389543373798594	0.488580862848926	0.446352032696837	0.364847206693675	0.389543373798594	0.699855826405669	0.699855826405669	0.74421162841502	0.710699980834148	0.710699980834148	0.710699980834148	0.710699980834148	0.66258962296245	0.710699980834148	0.579336076529616	0.74421162841502	0.74421162841502	0.699855826405669	0.74421162841502	0.364847206693675	0.376589317961155	0.389543373798594	0.364847206693675	0.384006683309471	0.364847206693675	0.488580862848926	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.504305173600057	0.418463460627904	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.545710443124258	0.699855826405669	0.418463460627904	0.364847206693675	0.397769930592752	0.397769930592752	0.397769930592752	0.397769930592752	0.364847206693675	0.364847206693675	0.604025832803262	0.397769930592752	0.488580862848926	0.604025832803262	0.604025832803262	0.389543373798594
hsa1812	0.623465582942731	0.424332504080783	0.410571614964148	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.38870933311412	0.410571614964148	0.402080297625157	0.402080297625157	0.430205570877666	0.430205570877666	0.430205570877666	0.402080297625157	0.402080297625157	0.402080297625157	0.782735713182026	0.809660539912144	0.809660539912144	0.812980942064032	0.758329896556707	0.758329896556707	1	0.868010863713357	0.868010863713357	0.868010863713357	1	0.376589317961155	0.38870933311412	0.38870933311412	0.623465582942731	0.613671236730908	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.376589317961155	0.402080297625157	0.376589317961155	0.402080297625157	0.410571614964148	0.410571614964148	0.436593021912403	0.416933356666703	0.416933356666703	0.416933356666703	0.416933356666703	0.38870933311412	0.416933356666703	0.339868498015309	0.436593021912403	0.436593021912403	0.410571614964148	0.436593021912403	0.376589317961155	0.38870933311412	0.402080297625157	0.376589317961155	0.396365416280837	0.594536875771446	0.376589317961155	0.431931138126647	0.376589317961155	0.402080297625157	0.625758206672673	0.38870933311412	0.431931138126647	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.410571614964148	0.431931138126647	0.376589317961155	0.648186110436623	0.648186110436623	0.648186110436623	0.648186110436623	0.376589317961155	0.376589317961155	0.623465582942731	0.648186110436623	0.594536875771446	0.623465582942731	0.623465582942731	0.402080297625157
hsa1813	0.644911778012436	0.43892884733678	0.691361257000962	0.706605694700528	0.685266717966985	0.706605694700528	0.685266717966985	0.685266717966985	0.402080297625157	0.424694606169283	0.677062733637159	0.500195547051071	0.455084021608769	0.445003938013776	0.445003938013776	0.415911201419161	0.500195547051071	0.500195547051071	0.809660539912144	0.837511536589844	0.837511536589844	0.840946155138285	0.784415203161735	0.784415203161735	0.868010863713357	1	1	1	0.868010863713357	0.468484282924944	0.402080297625157	0.402080297625157	0.644911778012436	0.634780522330089	0.415911201419161	0.644911778012436	0.496608921778138	0.646949762633273	0.646949762633273	0.415911201419161	0.389543373798594	0.47656518544918	0.599070328277087	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.702073789431092	0.431275181368456	0.431275181368456	0.431275181368456	0.654547375792773	0.702073789431092	0.572304327524959	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.614987970687937	0.468484282924944	0.446788861950344	0.389543373798594	0.415911201419161	0.6472832642443	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.670482651169928	0.670482651169928	0.670482651169928	0.670482651169928	0.389543373798594	0.389543373798594	0.644911778012436	0.670482651169928	0.614987970687937	0.644911778012436	0.644911778012436	0.415911201419161
hsa1814	0.644911778012436	0.43892884733678	0.691361257000962	0.706605694700528	0.685266717966985	0.706605694700528	0.685266717966985	0.685266717966985	0.402080297625157	0.424694606169283	0.677062733637159	0.556962613197471	0.445003938013776	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.809660539912144	0.837511536589844	0.837511536589844	0.840946155138285	0.784415203161735	0.784415203161735	0.868010863713357	1	1	1	0.868010863713357	0.52165244572475	0.402080297625157	0.538441120403561	0.644911778012436	0.634780522330089	0.415911201419161	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.52165244572475	0.415911201419161	0.426800641771733	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.702073789431092	0.431275181368456	0.431275181368456	0.431275181368456	0.654547375792773	0.702073789431092	0.572304327524959	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.614987970687937	0.52165244572475	0.446788861950344	0.389543373798594	0.415911201419161	0.6472832642443	0.538441120403561	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.670482651169928	0.670482651169928	0.670482651169928	0.670482651169928	0.389543373798594	0.389543373798594	0.644911778012436	0.670482651169928	0.614987970687937	0.644911778012436	0.644911778012436	0.415911201419161
