hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa1268	0.723318693593865	0.733931034619486	0.704642648280691	0.719865814169619	0.734159587021638	0.753710207337333	0.728164297902258	0.742118925463786	0.738617081211566	0.69139054382917	1	0.732617470741403	0.724966826891876	0.729610229482596	0.738123342980393	0.684115072043829	0.734849717410452	0.757054028195551	0.690283369102914	0.703373498348236	0.65778574812525	0.6797885816083	0.745615167525078	0.655046598753457	0.751180191880443	0.747111752628764	0.731806674933013	0.634755055030147	0.739237661392699	0.743053141926983	0.723498972405463	0.747076985031983	0.755928836960478	0.709051499050697	0.754732195403398	0.734486633841996	0.758475228568687	0.738877471110772	0.769344023081464	0.758921582344961	0.755737674000392	0.736675155528955	0.75856159877601	0.761502646380897	0.754377686795196	0.755097477633566	0.737968071131808	0.74137498284225	0.732149873801681	0.739096604728044	0.751644718047524	0.755817303650102	0.757558669059921	0.738986191488665	0.753761895232379	0.745631007922538	0.688814066866157	0.748787734447033	0.732412950057539	0.736638431937146	0.729535797474892	0.727763533885127	0.749765003982905	0.738080125592145	0.751669736733329	0.70852195236178	0.713896071271825	0.673967198635258	0.681254671588199	0.733593963199114	0.68963128102854	0.635730119041756	0.739812076519683	0.739069758403669	0.707964665519675	0.631864704270447	0.715388126281664	0.728974499372237	0.750380133975846	0.68958413835103	0.707082388218169	0.710245858188841	0.724130514488455	0.735241312393883	0.747350986811575	0.694896050695611	0.696939600232457	0.696014895043976	0.748203803347257	0.738910815000678	0.740833983928584	0.705836405197895	0.732727328119256	0.729045434509974	0.728529664758272
hsa134	0.685868033006957	0.696860676547909	0.700872153828699	0.699316323652411	0.705193723355972	0.699752898284368	0.720618170427061	0.711070490181601	0.716672251983853	0.691494749068323	0.732617470741403	1	0.74192526166361	0.740591016199614	0.731834200148983	0.682604740913626	0.708114463353608	0.722000649601745	0.695093951965957	0.717155123492875	0.664813381837045	0.698260873642253	0.715480543469385	0.683133867986006	0.725704282385916	0.726890170410844	0.716403871927262	0.666937292454317	0.730074706282809	0.725469660883452	0.680243488970671	0.737084199808127	0.720276183256246	0.699677015203894	0.719294208645864	0.69060693439875	0.727656358167703	0.71651283517328	0.727801383638172	0.723771610587448	0.718737622036582	0.717850857636527	0.724877504387888	0.721851200626994	0.709107692382414	0.733598995764573	0.727176452860218	0.729284955153231	0.712121668322665	0.704531942289107	0.712903118569246	0.714622828701449	0.727478779737207	0.739855325405137	0.734456506327727	0.731170723890749	0.700342500196038	0.736935683874453	0.709818651986413	0.718154183844073	0.733930751191542	0.731845643014929	0.725685862170432	0.70258398741052	0.725435575402088	0.687004815353617	0.691047491926817	0.690385629264543	0.698959943338736	0.701670628679559	0.692037009977292	0.642150374719907	0.716342219692436	0.717170957512389	0.684688859040938	0.652300344238725	0.689478122119895	0.693809747866682	0.716904438947418	0.691909633421987	0.662563654283625	0.704825533105136	0.683794785480413	0.716540614013089	0.712588342443019	0.699887915714343	0.711918526195048	0.683415995751393	0.722357591552754	0.714361209582453	0.710964512946684	0.697966722474864	0.714664886148381	0.714413161357376	0.694387945130475
hsa135	0.655982954840341	0.667750857608892	0.730153254637343	0.71438713852504	0.686011288274871	0.701329589891832	0.714010682667702	0.707523192121116	0.700981663030155	0.722437526252404	0.724966826891876	0.74192526166361	1	0.757413617332559	0.702164887413982	0.727953511047622	0.734840462259343	0.73248119001242	0.721344645959932	0.732396006139282	0.704465723364953	0.715596876526383	0.723377472963518	0.708716318725035	0.712609716536506	0.710788568582265	0.725416387981019	0.699413911016995	0.735408855075888	0.691217613715682	0.672583034552959	0.726156652572177	0.705370843003603	0.717602518073822	0.734835283829718	0.678219770902237	0.738942715152919	0.748777433993685	0.734483650128089	0.739355821408975	0.734077149407502	0.749176538145757	0.735749310928504	0.726584007618542	0.705999071272952	0.735586116026503	0.736071348129078	0.706707987228062	0.703734847268074	0.679135233985165	0.687275674794903	0.698067178523529	0.707659822242014	0.717678889945098	0.732363133776464	0.718110825632707	0.72046299252412	0.73547322728738	0.702906240451997	0.7145794078	0.7193121231038	0.733551839149347	0.708931352873793	0.695498531488694	0.707481569800373	0.702462792824474	0.709019579265279	0.708252170526822	0.724098261406175	0.715752928819113	0.724099814114579	0.694114300456432	0.702228634745923	0.697424776305304	0.70624434939661	0.692263633971924	0.71303747092745	0.717168198128496	0.712495835771337	0.72787667683813	0.666804612579385	0.703866674619253	0.655893265845931	0.72790078045774	0.70429040039567	0.710099998855204	0.725424843699002	0.716199712677242	0.702278416181402	0.709098937990945	0.707034728777546	0.723680900566325	0.716495023457635	0.737914432967171	0.657666656006472
hsa136	0.682515115396234	0.697612328341408	0.713074040807281	0.702869065413878	0.697425092703983	0.698892283019215	0.72001622559692	0.713553146850519	0.714835662261019	0.717185294007928	0.729610229482596	0.740591016199614	0.757413617332559	1	0.722154334493803	0.702982653647412	0.713907139411426	0.719594774766329	0.688924781940075	0.704315057242525	0.687869872729743	0.700668330587503	0.719390259361435	0.705464584123086	0.717760059541001	0.712531653572944	0.736785207159932	0.684648929264382	0.726526858628474	0.698926498954107	0.690151300229712	0.721105814821208	0.703080277385979	0.716832173530478	0.711978240584294	0.696309570892842	0.718318127507524	0.735215707270644	0.730813629836253	0.722987641139224	0.713128171002507	0.733167336521805	0.724443446706405	0.712462395556089	0.698830310439718	0.743642834810882	0.730247735174691	0.719295941086438	0.699765378642089	0.689611430213233	0.690273361412797	0.709302309988951	0.717081742444489	0.710356061262564	0.737151969924422	0.733500578566707	0.710610592877893	0.735764533601755	0.698087657019307	0.727775005574211	0.730375464764555	0.737276223091436	0.714444065098583	0.70653222308895	0.726542867568795	0.72128530435791	0.716147134826918	0.719747240269511	0.724007297884219	0.714298010873321	0.711027593061418	0.688964395832975	0.707328155264802	0.722557316977659	0.702423681073584	0.672627455465956	0.702552743071786	0.715205426930575	0.716900388197086	0.715171930240277	0.65905561436426	0.711016067419832	0.678217907418534	0.731883388150749	0.710984217257707	0.706946171537099	0.741612527297042	0.709860470954977	0.724960386314137	0.703034126723003	0.707572492252728	0.710885200248516	0.726958002656094	0.729402443184174	0.66775970166877
hsa140	0.711988000665381	0.711980979784235	0.659729315614193	0.678433573048392	0.699288287583905	0.702163320764144	0.687075869018441	0.697781930841724	0.721013268644948	0.669200818367407	0.738123342980393	0.731834200148983	0.702164887413982	0.722154334493803	1	0.6266404935034	0.69703760525194	0.715754004881205	0.630597199319928	0.655509814788578	0.604899728891196	0.62619582694724	0.702584159500126	0.625837476460037	0.706101608553779	0.713658856523354	0.715390356261779	0.584406760904764	0.688742772168834	0.734426792751109	0.717202518010552	0.729896360792672	0.717999235019787	0.689344640340158	0.702129127711937	0.715100534157233	0.699196355156848	0.678381077017567	0.716754213707902	0.700332371801907	0.689038521137552	0.673852104635423	0.695363419737242	0.70018753980706	0.711549824060472	0.739422028012144	0.700815734697345	0.711714286655309	0.705594979754365	0.715839972751388	0.719630442629988	0.728777442962633	0.727825905062871	0.718527193739718	0.726940304183166	0.721402365061765	0.66829280411272	0.714220795303555	0.710511222306996	0.730301099393649	0.718309714396075	0.693046046784314	0.713625419823023	0.708028215594605	0.722996686314689	0.679690824228776	0.700749005666372	0.646834477200365	0.648283214582848	0.676474136164468	0.652723119790814	0.606722741754678	0.74089792336663	0.714865199653931	0.690471244869105	0.60356418946006	0.69183067756933	0.696981796253346	0.732348855615759	0.652807688342748	0.670855253570988	0.680819338516188	0.710394396013398	0.704146913817709	0.726428168302038	0.658058666516699	0.667379291203268	0.674649068771655	0.733920520334105	0.715271594293119	0.71577079372092	0.681039166714344	0.718130444583264	0.698012745624642	0.710499879647566
hsa146	0.605684350271715	0.628265384063537	0.762013115308293	0.714521112412817	0.652664419226405	0.679562283437995	0.701284923387616	0.691870449070672	0.639751128715242	0.738348444043169	0.684115072043829	0.682604740913626	0.727953511047622	0.702982653647412	0.6266404935034	1	0.750435754237668	0.724679920341987	0.748436714441389	0.726873530605556	0.771279876886527	0.747848457486175	0.685094010938687	0.729769501514816	0.69494696692319	0.679463968718247	0.71592937477782	0.734055967306827	0.723393912944243	0.617507151634184	0.608916987470996	0.679644580182435	0.643626487164148	0.732814012813577	0.726262515319885	0.638024844033644	0.728842169980862	0.764846783142772	0.708838998512744	0.733167802858157	0.741890249603056	0.767343443704534	0.708328326581972	0.704734083483681	0.687474718878734	0.686580933803858	0.717682998798349	0.685180720134103	0.654472316429609	0.63068213912801	0.646373844561331	0.654137025601855	0.651336057814992	0.665724586291841	0.686676912430287	0.707905406564498	0.716323046940943	0.718753291375928	0.651819662559145	0.659430783719091	0.673236829053558	0.738722662781995	0.679858340488755	0.651278877477899	0.684562971756027	0.717009313909995	0.702751477482699	0.690323682545453	0.735900682227754	0.717608883657019	0.736120731247081	0.722251594255307	0.646875262149465	0.645532473406291	0.701647096571171	0.732996786046904	0.70895037153042	0.711847076683174	0.65502362504344	0.746800467506132	0.658205839848793	0.668153995614744	0.603570782330872	0.734135021495898	0.655881883827714	0.746537687638913	0.741958181420379	0.718122866510718	0.647865617253662	0.655746490533853	0.682630726905288	0.739107210837329	0.686019973998739	0.72610019045915	0.601624040488292
hsa147	0.675094731918995	0.684468588899062	0.753630361300328	0.753773705978319	0.709717815591726	0.743618280201654	0.733933425079598	0.741326852864278	0.696926300149926	0.727982306266364	0.734849717410452	0.708114463353608	0.734840462259343	0.713907139411426	0.69703760525194	0.750435754237668	1	0.767744710974911	0.748151791782594	0.743672251922682	0.729096604931135	0.738720671592845	0.717368338881352	0.71857466669463	0.739912064622689	0.737586629072247	0.744615424383773	0.704995816369351	0.739627201920486	0.709225494925509	0.692610726593645	0.743658095862733	0.71998442679088	0.732816724317482	0.766936939661097	0.705523130903079	0.76715879989067	0.763859017847068	0.755046235434703	0.76800171696789	0.766750228368335	0.763642441556267	0.745906652025345	0.749771572005482	0.748017977501328	0.736073815107536	0.760367560756974	0.738832063574755	0.723273791478029	0.7130295835083	0.715905199933903	0.728181185608897	0.725641423191118	0.717230919419401	0.730580352401266	0.744007227665713	0.74545566199405	0.756488199081359	0.71410127063449	0.71885829867409	0.70594234114801	0.737540822267833	0.722749182092001	0.717863289163327	0.731016360042906	0.733297338401408	0.732775093596605	0.700835053034516	0.722756451991499	0.735570808030171	0.739888765718659	0.695176458205146	0.716811717430682	0.6922579360084	0.73272725317839	0.70314086416153	0.740059125496214	0.741120409002174	0.718828499425257	0.733613858409333	0.709209603355651	0.691461257744584	0.691894600156596	0.739262049199351	0.714720109837963	0.723331170783166	0.71923003262582	0.726709313419345	0.703663938133944	0.718236031713241	0.745806191451233	0.747165840494565	0.733995852263883	0.754498015369706	0.68268553913493
hsa148	0.717266710760864	0.725649166234909	0.725449011580437	0.732244029361292	0.733178606111883	0.750493392405161	0.730762725591243	0.745165144643039	0.726398157949278	0.698608483925209	0.757054028195551	0.722000649601745	0.73248119001242	0.719594774766329	0.715754004881205	0.724679920341987	0.767744710974911	1	0.720351437712798	0.722725921542013	0.68806546128931	0.701529522825958	0.742120416929777	0.670356008861152	0.752743547445335	0.745659933752386	0.746104515937402	0.65663683061609	0.742212723097536	0.723859236643328	0.711252211461373	0.746615841993897	0.744955247605899	0.716669954322424	0.76192959746103	0.719678707210486	0.771070841301337	0.746385382932126	0.766342740315193	0.766088797156004	0.769208694625502	0.744410564948999	0.757289563201977	0.762916525590283	0.756304737737296	0.747419134451647	0.746142232445174	0.745391915607833	0.724322550711494	0.722372619789398	0.743283895788289	0.748336920863816	0.747255845897225	0.740122013345852	0.752675485322639	0.750862362911487	0.701605656290013	0.757738374576642	0.723891439988993	0.720752154883465	0.728369667063247	0.727905729211056	0.74016715156863	0.731548423209056	0.739541157686203	0.71044263901585	0.715766848575335	0.665044080098414	0.683527196265357	0.739712893165527	0.698689776153029	0.639544987435049	0.738826220949519	0.729644562479558	0.705745671236712	0.648177088285225	0.716450858461807	0.731178635636271	0.740459082120057	0.69931118768756	0.717098075885104	0.704626188043076	0.710152633570039	0.744614456538813	0.745544637110129	0.72269962809302	0.708689365386509	0.703256563522073	0.738361740702397	0.734000864245198	0.742454090374714	0.720440059754505	0.729144140246816	0.747438292924412	0.728419485739505
hsa150	0.637506828909395	0.640860757679619	0.739845334247025	0.731384888087117	0.676088719209829	0.701536116466118	0.718253200600664	0.708561542944836	0.665254200825516	0.695006475901732	0.690283369102914	0.695093951965957	0.721344645959932	0.688924781940075	0.630597199319928	0.748436714441389	0.748151791782594	0.720351437712798	1	0.756660608388799	0.759763180278169	0.741075304190365	0.696215449908215	0.708737730456909	0.707551604877954	0.701792522887708	0.704611198551927	0.721104162498154	0.732116300985266	0.661499896500929	0.636532102886854	0.705550049335576	0.683921663627316	0.691002926523689	0.739543182274351	0.660995204361031	0.744073009576078	0.750570662407598	0.725064429616192	0.749539845539183	0.745062775354164	0.761515455250502	0.733387199887763	0.729811235806854	0.692202356770286	0.696733137382543	0.731007194770309	0.704203610571678	0.68282724730372	0.662544401005149	0.667119300275244	0.6669043309784	0.688536390637575	0.697355018787268	0.697798993143485	0.695409164152958	0.709564303882324	0.724669741511211	0.669908755116906	0.659801425854791	0.675074586802609	0.727789177645924	0.696262968054529	0.684445297759166	0.692868767418893	0.696317997360708	0.685091633346759	0.690419952473895	0.697790818748491	0.719950109094125	0.717911412217659	0.684088859446973	0.658266891735044	0.663893866154287	0.677905110918673	0.686309067503287	0.698750206124481	0.701268097326172	0.65403692070709	0.712716749128833	0.646622048535351	0.687977490742967	0.651524350280115	0.707958237370256	0.676677904564386	0.712469063224968	0.708510332101674	0.684040877304126	0.658344134953183	0.67324414254061	0.696799576453987	0.71788588439249	0.690527849473457	0.722714131491999	0.62922737380442
hsa151	0.634167575272866	0.645774249777051	0.737183193892233	0.738941390044613	0.680033776148341	0.7120010463187	0.71210485438515	0.721608269144293	0.683717892157057	0.711262859923894	0.703373498348236	0.717155123492875	0.732396006139282	0.704315057242525	0.655509814788578	0.726873530605556	0.743672251922682	0.722725921542013	0.756660608388799	1	0.739322203982223	0.726747208619505	0.701579824877512	0.709748997698216	0.710182118138511	0.704684798982833	0.712872504471632	0.702152379127236	0.731551668878401	0.673229250416497	0.641385737984239	0.717155406024504	0.699881908642656	0.705405414239769	0.745540190985348	0.662817795315351	0.75015599217362	0.759165167949333	0.735046257940322	0.74541284908785	0.740917514590742	0.754149424315475	0.736059730575363	0.733041498548534	0.702370646618661	0.7128621507212	0.732041507941547	0.718816114310608	0.711843308859249	0.684546085777185	0.691212519220636	0.689454728740251	0.698537743715291	0.701442684437658	0.713820601388107	0.718317888763358	0.721467443656105	0.726171352723111	0.677708627928115	0.682726861307642	0.683917607255652	0.722202503721332	0.690363754223643	0.683063440240808	0.699322657154345	0.70006094839958	0.701252651893325	0.705436536338575	0.717939832594774	0.716258489883975	0.722495995742333	0.683920588946236	0.678866171530713	0.673445310598153	0.701607336307064	0.695318182134159	0.719963050571572	0.715802537057626	0.685744869581071	0.718168437555793	0.67398281364316	0.686351465109009	0.649894844145022	0.705947264967129	0.677075170148266	0.720173280529593	0.702046826721183	0.707560852136229	0.676426216223655	0.683272762068946	0.708240207896672	0.716007655424112	0.702811093771972	0.734650685370679	0.645577234212476
hsa152	0.595425850438275	0.603082138880501	0.748968301808891	0.692145365318285	0.631414586429974	0.659986438754551	0.687036298154157	0.671932457254038	0.626925289931235	0.731553327482604	0.65778574812525	0.664813381837045	0.704465723364953	0.687869872729743	0.604899728891196	0.771279876886527	0.729096604931135	0.68806546128931	0.759763180278169	0.739322203982223	1	0.745424382763453	0.662333814224905	0.721020827590338	0.676784971560793	0.666829854217585	0.693445930876324	0.732379710554029	0.709409759979758	0.610901173632112	0.590754193221694	0.657077556678952	0.622257697126099	0.701381902225113	0.692539221910322	0.623749369403327	0.693598554637256	0.751559738874249	0.689182651927999	0.707084370927458	0.71405421914912	0.746107992730534	0.685628654855117	0.681798437736728	0.656348582083092	0.670933184571023	0.707592131448683	0.672749862282766	0.651967289986333	0.617475966459227	0.632047630390429	0.632706435453903	0.63345530171674	0.651613258119607	0.668990500494762	0.684119419963801	0.700672111853865	0.693977658766821	0.628958777128621	0.639318344740412	0.663924380674386	0.732233077697406	0.656985770924572	0.637658693390714	0.679069921922782	0.711088519296949	0.676896361295711	0.694446894960106	0.73009421072037	0.705654346781666	0.732685075455881	0.71118062547806	0.624653754975633	0.628384850139234	0.682026081341704	0.740924937450537	0.706779177185652	0.695973853461523	0.639084123583246	0.728403987987953	0.647215185574088	0.657354438471527	0.589738026614619	0.70752517033801	0.636771465560633	0.722795511623355	0.734549070367928	0.700231813098568	0.628996238357697	0.629330939463494	0.663342567127684	0.718751450071395	0.663018649407342	0.688354623402304	0.579195686117114
hsa153	0.595807682090971	0.617433940428037	0.748121811994685	0.713628408296866	0.650351250891955	0.676834690543646	0.723336329832458	0.699463469309305	0.643118315475027	0.724292653604299	0.6797885816083	0.698260873642253	0.715596876526383	0.700668330587503	0.62619582694724	0.747848457486175	0.738720671592845	0.701529522825958	0.741075304190365	0.726747208619505	0.745424382763453	1	0.679203822683695	0.774603408524901	0.694550459726253	0.693054263328705	0.700803079280431	0.762661813532687	0.724604345536134	0.64316625368306	0.614144033167799	0.694540790328717	0.646197628034388	0.722868526305949	0.706906356689436	0.632224399408797	0.725265734550661	0.753876986329236	0.699496220642828	0.717950035892959	0.726343250332556	0.754919815878557	0.701624083999449	0.693904886780522	0.67731199855933	0.688732027332623	0.730705907984131	0.70527131048593	0.677638797584157	0.651283933495113	0.648550875126096	0.658757531620268	0.663776040123879	0.676425254680138	0.698465785740006	0.707073578982364	0.75229904457718	0.720652709848129	0.656973439439517	0.669340113668699	0.685163029404869	0.75139621076285	0.677161643708857	0.665453360975211	0.682068758931857	0.717425290815018	0.706989865093762	0.716016411448533	0.74508318780665	0.702749049546937	0.741724715527213	0.713479820578148	0.650397299018606	0.644067610876748	0.701492208490388	0.732070721411094	0.701755645909658	0.70378484908819	0.658917984691985	0.741549066549692	0.649239454005572	0.663772450500491	0.606760715879248	0.71210551140494	0.646252296730972	0.725369247047445	0.740311003354139	0.716274834599791	0.65040572560764	0.657862689369556	0.687428721509958	0.734218211861459	0.683167410213471	0.719140146183327	0.598835942966905
hsa154	0.715155084487669	0.719821477179442	0.692623799893061	0.703506970757411	0.727401555793175	0.738194522175102	0.714230904328691	0.728412965299331	0.730869782113231	0.663955504725364	0.745615167525078	0.715480543469385	0.723377472963518	0.719390259361435	0.702584159500126	0.685094010938687	0.717368338881352	0.742120416929777	0.696215449908215	0.701579824877512	0.662333814224905	0.679203822683695	1	0.644690791523589	0.735822586862288	0.73666119246262	0.72855594413802	0.619771971617994	0.741027928932596	0.714858202681218	0.71332144723128	0.718656014099088	0.746241663917797	0.679426881681125	0.746661265690189	0.719483854685787	0.752609110268362	0.728927413867736	0.763299645758578	0.750908443097691	0.746076316960438	0.726345039984363	0.753551504244586	0.757395211508764	0.7357647690503	0.736127745708227	0.728319708103115	0.725557780393497	0.707479453974139	0.706293961290052	0.719949245320045	0.736075888348479	0.740030180826292	0.73736912412207	0.752311684576558	0.72231156718618	0.656795488624141	0.740028980557428	0.719133216462385	0.715315512659444	0.719664793050827	0.703684058918454	0.724112896296499	0.726141807291422	0.726515478434159	0.67304226831607	0.680746173429816	0.655165781237008	0.65661213174586	0.724503200522886	0.665045689717874	0.612802888222573	0.720574585408	0.734334248161837	0.677470886420651	0.605021134408043	0.694413758659198	0.71467809849391	0.724578164515453	0.664328368766614	0.681338464175851	0.717022244351412	0.713377342477358	0.728364656806916	0.733110478061478	0.692089571408152	0.683522650918022	0.674438549827236	0.728776223445548	0.727766660784752	0.724499866628228	0.685264800935452	0.717523977914493	0.722945153952823	0.713035285611098
hsa155	0.571150086931441	0.592939839358281	0.73439588672743	0.713319520066559	0.621904998548704	0.647662129003063	0.705331242222026	0.68009897849803	0.626349041586772	0.742568372984022	0.655046598753457	0.683133867986006	0.708716318725035	0.705464584123086	0.625837476460037	0.729769501514816	0.71857466669463	0.670356008861152	0.708737730456909	0.709748997698216	0.721020827590338	0.774603408524901	0.644690791523589	1	0.661837920748977	0.664189960559683	0.7050020332182	0.765137563968124	0.69989815664205	0.616083232693312	0.602487017573673	0.680012879040974	0.613768734978502	0.73981542825091	0.686426004374041	0.613163643434038	0.689355807333045	0.736960421837714	0.669457986828126	0.690978077077887	0.682726958880713	0.736221849024264	0.665721628815542	0.653198013383811	0.650266028855436	0.687636518925691	0.712234931933386	0.685165414269404	0.654740039748856	0.629706765666996	0.616076074831994	0.625449572069587	0.638170518992114	0.646319036288213	0.672203464882135	0.703954620221168	0.763712549268356	0.696510720249374	0.634812843926468	0.671702064056546	0.664024456014691	0.739012621868194	0.64900833371759	0.650383813597815	0.664994136861438	0.727312981383993	0.724991292480243	0.734306695336971	0.756060772368603	0.682206612329806	0.74812019658267	0.749963444868184	0.640390627698177	0.62484222391113	0.719595191418582	0.751332076033227	0.707836519557886	0.704590825276427	0.642849455712193	0.75016704565446	0.624147102836123	0.651727731975759	0.578768355902616	0.694869647163573	0.625639371761055	0.726024717570314	0.744125596635107	0.733630798693604	0.630655210801172	0.632284372575374	0.66952878149699	0.738386156573759	0.673606755554326	0.724727759853651	0.560183555250466
hsa1812	0.723402623520278	0.715327590958146	0.71935167703966	0.718741462242866	0.737007410919949	0.754393353682835	0.735846123574268	0.745292853452186	0.717353698073159	0.682859046408297	0.751180191880443	0.725704282385916	0.712609716536506	0.717760059541001	0.706101608553779	0.69494696692319	0.739912064622689	0.752743547445335	0.707551604877954	0.710182118138511	0.676784971560793	0.694550459726253	0.735822586862288	0.661837920748977	1	0.747438688952454	0.73483995472305	0.638749514303936	0.775268087021991	0.724266089757757	0.706075071511227	0.734017547751044	0.752966168906234	0.695723830905537	0.740509909998568	0.736809635831399	0.754529993124991	0.736913216064749	0.756920219687066	0.749587546420933	0.761042944181594	0.735016612103532	0.746153183089894	0.756773906766837	0.737483983180715	0.747699809239778	0.739002165071603	0.752393259547652	0.746160244538736	0.736769930379652	0.745608352897221	0.749241504801441	0.742773501192129	0.738172379791362	0.74696346602407	0.743702910940063	0.684697868529389	0.754251977331555	0.717726751248747	0.707713688070272	0.718404375863981	0.722303463948656	0.746543982825892	0.743406734526177	0.737115791722524	0.690273120701079	0.695352656020029	0.667804739996975	0.681686820654564	0.737255505220264	0.688971926022283	0.617140422823325	0.724295186690902	0.719269302909689	0.691152140619347	0.633004369142247	0.707652257371178	0.725123081965479	0.732935529671176	0.687152737777458	0.716454437495369	0.7021354037318	0.716598983413541	0.733322350271541	0.738161645456568	0.696630040855429	0.692022219568471	0.681417417863944	0.743242289654177	0.727115002885854	0.74210660103196	0.696600959762455	0.712197775296046	0.721973436352294	0.717536628375076
hsa1813	0.720085175588782	0.727015029420981	0.705480915938632	0.725147725538311	0.737949383977193	0.74567320734528	0.745553375592241	0.752246522814168	0.724339166972429	0.674715540091383	0.747111752628764	0.726890170410844	0.710788568582265	0.712531653572944	0.713658856523354	0.679463968718247	0.737586629072247	0.745659933752386	0.701792522887708	0.704684798982833	0.666829854217585	0.693054263328705	0.73666119246262	0.664189960559683	0.747438688952454	1	0.754866660319858	0.654881909959793	0.739007718108861	0.729891699311352	0.717655376127725	0.732832996957879	0.742928917102254	0.707366445669252	0.74991363646775	0.725388146920312	0.754764562277354	0.726233658981861	0.756433567143813	0.753233195831381	0.742655926861143	0.730176585401945	0.752393888917207	0.754219204779261	0.74728322769144	0.749255043633992	0.736916477639012	0.750616999164107	0.727540276941304	0.740675100125534	0.745284233914874	0.734653616596885	0.750747663600258	0.751188360394106	0.747131005379905	0.738133774489171	0.681896105617818	0.747122127331816	0.720567874756819	0.714556382001403	0.723524180833235	0.722789623007656	0.743667233846968	0.748432912207403	0.734986800626581	0.705514704553955	0.697984766328789	0.676095276217215	0.678737946802995	0.734950936595511	0.687153072603207	0.621436451311676	0.729728150869877	0.728382093096366	0.691777807498608	0.625285083006322	0.707367459627812	0.716528338444253	0.712395607149114	0.663247917546233	0.696048080739982	0.704972484938744	0.720612189058333	0.725642213009232	0.740443719577925	0.706821785336449	0.697906936133085	0.673898107642601	0.747744784525384	0.726837205693517	0.737437740615256	0.704716372208177	0.71663808576886	0.721596722917651	0.715714350530407
hsa1814	0.693230437023475	0.707512554855002	0.723779804131279	0.72920742529948	0.713102948605502	0.729217070660029	0.736362891989583	0.740140102588595	0.713392823892857	0.717282261210173	0.731806674933013	0.716403871927262	0.725416387981019	0.736785207159932	0.715390356261779	0.71592937477782	0.744615424383773	0.746104515937402	0.704611198551927	0.712872504471632	0.693445930876324	0.700803079280431	0.72855594413802	0.7050020332182	0.73483995472305	0.754866660319858	1	0.681151029213879	0.733323036870044	0.694993893015667	0.703329605132921	0.72883640942892	0.718224202741563	0.740880841937521	0.748715887621505	0.714923269926718	0.747207972196583	0.744067125778358	0.749259171315454	0.74992965724934	0.738298789189474	0.749846400750177	0.736566545134375	0.736524316481628	0.738683796458451	0.753511048929935	0.738304611459751	0.740008136736139	0.713377801763281	0.718418144869347	0.71450455731659	0.726503617874572	0.727162836229681	0.72380646961309	0.747204309438494	0.751127250819745	0.713301911945948	0.747035168865746	0.702163544318869	0.723195409730247	0.724352292650517	0.728809576078332	0.720342429775859	0.726065231623808	0.73741002621806	0.731626952743724	0.736557472361961	0.703024855716558	0.706547415012104	0.732453804984367	0.713148632738477	0.680940764759669	0.717435325165393	0.716868882783735	0.716533464840302	0.667098220807594	0.723259939483103	0.73886989690208	0.712653915416655	0.713087198996261	0.689762573367342	0.70947697979236	0.695830441294426	0.75014851868386	0.72358865404325	0.734308515782073	0.731160879677826	0.726100370382114	0.736118245288785	0.708506652367028	0.733205741940522	0.737043012664342	0.727057921891966	0.751213054133398	0.683772297189227
