DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D01965', 'hsa146')	0.5834714667638383	1	1
('D00609', 'hsa150')	0.5828835824696667	1	1
('D01164', 'hsa3356')	0.5826030210362487	1	1
('D01964', 'hsa5737')	0.5824017245923732	1	1
('D00528', 'hsa5029')	0.5822183795643154	1	1
('D01871', 'hsa1133')	0.5818859668104335	1	1
('D01603', 'hsa152')	0.5816996064983074	1	1
('D00513', 'hsa3351')	0.5815255419008091	1	1
('D00996', 'hsa148')	0.5814368846493572	1	1
('D01024', 'hsa148')	0.5813864493541312	1	1
('D02147', 'hsa154')	0.5811386473242045	1	1
('D00609', 'hsa151')	0.581127671835076	1	1
('D00454', 'hsa1129')	0.5806538290509239	1	1
('D01242', 'hsa3269')	0.580458122674982	1	1
('D03165', 'hsa1813')	0.5804450591944227	1	1
('D00432', 'hsa153')	0.580405698458414	1	1
('D00606', 'hsa152')	0.5802357692477208	1	1
('D00255', 'hsa150')	0.5797699368142276	1	1
('D00397', 'hsa1133')	0.5796977335812684	1	0
('D00513', 'hsa3350')	0.5796793848838897	1	1
('D00283', 'hsa3351')	0.579510855175083	1	1
('D03503', 'hsa3274')	0.5783358585785747	1	1
('D02354', 'hsa1133')	0.5781228634896189	1	1
('D02076', 'hsa150')	0.5781129507537206	1	1
('D00513', 'hsa3354')	0.5780783477152981	1	1
('D00560', 'hsa1812')	0.5778926852689188	1	1
('D01295', 'hsa1813')	0.5777872663868793	1	1
('D01103', 'hsa1129')	0.5771297572110567	1	0
('D00509', 'hsa151')	0.5771217491074918	1	1
('D00996', 'hsa147')	0.5770934560445459	1	1
('D00726', 'hsa3355')	0.5769845535163394	1	1
('D00513', 'hsa3356')	0.5765941260204369	1	1
('D00498', 'hsa4988')	0.5761856856801751	1	1
('D00426', 'hsa148')	0.5760366434571476	1	1
('D00283', 'hsa147')	0.5758308314224514	1	1
('D01871', 'hsa1129')	0.5756643684080619	1	1
('D00283', 'hsa1812')	0.575629252845695	1	1
('D04034', 'hsa152')	0.5753945785560364	1	1
('D00996', 'hsa152')	0.574773193406925	1	1
('D02149', 'hsa151')	0.5746613525707657	1	1
('D05792', 'hsa154')	0.5744394729229999	1	1
('D01390', 'hsa154')	0.5744031262396954	1	1
('D00465', 'hsa1128')	0.5742947475927906	1	1
('D00451', 'hsa3356')	0.5742580741892326	1	1
('D00283', 'hsa146')	0.5741429697442209	1	1
('D02237', 'hsa152')	0.5740692827974708	1	1
('D00356', 'hsa5737')	0.5739655602297619	1	1
('D00627', 'hsa185')	0.5737209026857328	1	1
('D03490', 'hsa154')	0.5733266290150457	1	1
('D00528', 'hsa10161')	0.5730982216779434	1	1
('D02361', 'hsa1132')	0.5726879670518438	1	1
('D00493', 'hsa1813')	0.572620932306973	1	1
('D03879', 'hsa153')	0.5724427043076531	1	1
('D01871', 'hsa1128')	0.5721519648800897	1	1
('D03880', 'hsa154')	0.5719592194013583	1	1
('D02237', 'hsa150')	0.571941167880454	1	1
('D00726', 'hsa3358')	0.5718524922079772	1	1
('D00513', 'hsa3358')	0.5718157763243675	1	1
('D02149', 'hsa148')	0.5708216796115835	1	1
('D02150', 'hsa153')	0.5705975041275689	1	1
('D00454', 'hsa1812')	0.570522366034528	1	1
('D00715', 'hsa1129')	0.5703906502542918	1	0
('D01295', 'hsa1812')	0.5703599322209658	1	1
('D00318', 'hsa59340')	0.5700276871816481	1	1
('D02361', 'hsa148')	0.5697724520032322	1	1
('D00598', 'hsa153')	0.5696609905461933	1	1
('D00613', 'hsa150')	0.569551707182148	1	1
('D00451', 'hsa3357')	0.5695441114976391	1	1
('D01024', 'hsa147')	0.5691118021637838	1	1
('D00454', 'hsa1133')	0.569103199225008	1	1
('D01973', 'hsa3361')	0.5689266370210877	1	0
('D01462', 'hsa1813')	0.5687739332532854	1	1
('D02076', 'hsa151')	0.5686884979183888	1	1
('D02066', 'hsa154')	0.5686388302361054	1	1
('D00601', 'hsa153')	0.5686229829028933	1	1
('D02070', 'hsa1129')	0.5683464517439228	1	1
('D00666', 'hsa3269')	0.5677123020574494	1	1
('D00494', 'hsa1133')	0.5673833218795755	1	1
('D03880', 'hsa153')	0.567251797824015	1	1
('D00454', 'hsa1132')	0.5669425421403256	1	1
('D03881', 'hsa153')	0.5666767969966385	1	1
('D00676', 'hsa3351')	0.5665164766946783	1	1
('D00528', 'hsa2846')	0.5664591763654858	1	1
('D00676', 'hsa3352')	0.5656768641994637	1	1
('D02278', 'hsa222545')	0.565313305455023	1	1
('D02150', 'hsa154')	0.5650030033374228	1	1
('D01020', 'hsa148')	0.5649198448556503	1	1
('D03274', 'hsa152')	0.5645890123456082	1	1
('D01020', 'hsa147')	0.5642825564208531	1	1
('D00604', 'hsa147')	0.5641608713441433	1	0
('D05740', 'hsa3351')	0.5639788287311835	1	1
('D02354', 'hsa1128')	0.5635792564327231	1	1
('D01603', 'hsa151')	0.5635327554452665	1	1
('D00513', 'hsa3362')	0.5633528817556076	1	1
('D04034', 'hsa151')	0.5630414727918465	1	1
('D00451', 'hsa3363')	0.5629601796458611	1	0
('D00451', 'hsa3354')	0.5627715263798466	1	1
('D00726', 'hsa3350')	0.562515081044231	1	1
('D00632', 'hsa154')	0.5622665869975004	1	1
('D03365', 'hsa1128')	0.5619488447624726	1	0
('D00270', 'hsa1813')	0.5619421160168573	1	1
('D00606', 'hsa150')	0.5619123143509434	1	1
('D01965', 'hsa147')	0.5617571930908316	1	1
('D00996', 'hsa154')	0.5616624779545772	1	1
('D00560', 'hsa1813')	0.5616457674730035	1	1
('D00454', 'hsa1814')	0.5615079655499934	1	1
('D00632', 'hsa153')	0.5614643856319084	1	1
('D00604', 'hsa150')	0.5614068700603962	1	1
('D01713', 'hsa150')	0.5607852349121842	1	1
('D00371', 'hsa136')	0.5605442853555835	1	1
('D02357', 'hsa1813')	0.5604620832199978	1	0
('D04034', 'hsa150')	0.5603996052990059	1	1
('D00606', 'hsa151')	0.560231726448959	1	1
('D00675', 'hsa3352')	0.5599651601239416	1	1
('D00520', 'hsa3269')	0.5595134562963898	1	1
('D00437', 'hsa152')	0.558680691967114	1	0
('D00687', 'hsa154')	0.5584826608658133	1	1
('D02356', 'hsa150')	0.5584014703516044	1	1
('D00255', 'hsa155')	0.5583910243620867	1	1
('D00987', 'hsa1813')	0.5582782026811669	1	1
('D00563', 'hsa150')	0.558094823777377	1	1
('D00454', 'hsa146')	0.5580680021869691	1	1
('D00454', 'hsa3356')	0.5580025927277943	1	1
('D02356', 'hsa151')	0.5578229668642862	1	1
('D02007', 'hsa7201')	0.5575459903259748	1	1
('D00513', 'hsa3357')	0.5564610921337849	1	1
('D02150', 'hsa155')	0.5563548256040785	1	1
('D00451', 'hsa3361')	0.5563482216787714	1	1
('D00779', 'hsa1129')	0.556314032243049	1	1
('D00255', 'hsa152')	0.5561120966731046	1	0
('D00454', 'hsa3269')	0.5557484166154407	1	1
('D00542', 'hsa3577')	0.5554497012745456	1	1
('D04979', 'hsa3269')	0.5552707541509081	1	1
('D05938', 'hsa4988')	0.5552421918529219	1	1
('D00235', 'hsa154')	0.5551986407596605	1	1
('D00726', 'hsa3362')	0.5548653233587405	1	1
('D03415', 'hsa154')	0.5546478918204528	1	1
('D01871', 'hsa1132')	0.5544997669191923	1	1
('D01227', 'hsa1910')	0.5536109691698679	1	1
('D00493', 'hsa1812')	0.5528718970114912	1	1
('D02338', 'hsa154')	0.5528546570318288	1	1
('D00281', 'hsa152')	0.552490934523722	1	1
('D01871', 'hsa1131')	0.5524094251476708	1	1
('D00437', 'hsa151')	0.5521241968101769	1	1
('D00300', 'hsa59340')	0.5520684137772984	1	1
('D03881', 'hsa154')	0.5519035683209896	1	1
('D00607', 'hsa148')	0.5515495462806438	1	1
('D01332', 'hsa3269')	0.5513108776036849	1	1
('D01965', 'hsa148')	0.55088345423633	1	1
('D01164', 'hsa1813')	0.5504851516639739	1	1
('D03415', 'hsa153')	0.550160013670707	1	1
('D00283', 'hsa1815')	0.5501251684600831	1	1
('D00635', 'hsa154')	0.5497284111441615	1	1
('D02338', 'hsa155')	0.5496988178146625	1	1
('D00437', 'hsa155')	0.5496793847036545	1	1
('D01973', 'hsa3354')	0.5496718750783097	1	1
('D00234', 'hsa11255')	0.5495816620497117	1	1
('D00514', 'hsa10161')	0.5495799765332053	1	0
('D00837', 'hsa4988')	0.5495564392659759	1	1
('D03490', 'hsa153')	0.5495563482761214	1	1
('D03879', 'hsa154')	0.5493307872363243	1	1
('D02149', 'hsa155')	0.5487801592261332	1	1
('D01164', 'hsa1814')	0.5487111358835148	1	1
('D00675', 'hsa3351')	0.5487068053774374	1	1
('D01358', 'hsa146')	0.548497837757407	1	1
('D00560', 'hsa1816')	0.5477974354299012	1	1
('D00454', 'hsa153')	0.5471354686404117	1	1
('D02671', 'hsa1812')	0.5468583889363063	1	1
('D00283', 'hsa3269')	0.5466536643556075	1	1
('D00454', 'hsa1131')	0.5461677414096416	1	1
('D00503', 'hsa3356')	0.5456978333501993	1	0
('D00726', 'hsa3357')	0.5455622773796834	1	1
('D01454', 'hsa155')	0.5454996848247133	1	1
('D00494', 'hsa1131')	0.54545096468834	1	1
('D04625', 'hsa155')	0.544735899965213	1	0
('D02361', 'hsa1815')	0.5445827458532736	1	1
('D00494', 'hsa59340')	0.5444528246314785	1	1
('D00432', 'hsa155')	0.5429544010251873	1	1
('D00604', 'hsa151')	0.5428197728045407	1	1
('D01454', 'hsa153')	0.5426325705387983	1	1
('D00283', 'hsa1128')	0.5425917921331253	1	1
('D00528', 'hsa136')	0.5416740933233144	1	1
('D03966', 'hsa2913')	0.5412677359675873	1	1
('D00235', 'hsa153')	0.5410806531240228	1	1
('D01699', 'hsa1131')	0.5405114756981623	1	1
('D02354', 'hsa3269')	0.5404936734292629	1	1
('D04625', 'hsa154')	0.5398469179253315	1	0
('D02354', 'hsa3356')	0.5395683260020641	1	1
('D01324', 'hsa3269')	0.5394738855314911	1	1
('D00726', 'hsa1813')	0.5393936239815328	1	1
('D02250', 'hsa6751')	0.5389088341068831	1	0
('D00609', 'hsa152')	0.5387037800894601	1	1
('D01745', 'hsa1813')	0.5386311198866007	1	1
('D00283', 'hsa3361')	0.538310906571338	1	1
('D00234', 'hsa59340')	0.5381433854624269	1	1
('D00232', 'hsa1132')	0.5379052676326574	1	0
('D04375', 'hsa152')	0.5377383133150038	1	0
('D00996', 'hsa155')	0.5376763126039065	1	1
('D02070', 'hsa1131')	0.5373317783367934	1	1
('D02149', 'hsa152')	0.5367086242356042	1	1
('D03858', 'hsa1128')	0.5365845727000705	1	1
('D02361', 'hsa146')	0.5356848288302084	1	1
('D00528', 'hsa135')	0.5350851869375013	1	1
('D00598', 'hsa154')	0.535001700369021	1	1
('D04375', 'hsa151')	0.5345819102456559	1	0
('D00604', 'hsa148')	0.5344341861843463	1	0
('D02356', 'hsa152')	0.5342615643232429	1	0
('D00613', 'hsa152')	0.5340131321796475	1	1
('D00726', 'hsa1129')	0.5339861393149534	1	0
('D00232', 'hsa1128')	0.5338736012362771	1	1
('D00514', 'hsa3577')	0.5337367218643889	1	0
('D02361', 'hsa3356')	0.5337280021995477	1	1
('D00283', 'hsa3358')	0.533600413722009	1	1
('D03442', 'hsa887')	0.5335695921667778	1	1
('D01227', 'hsa1909')	0.5334750767291299	1	1
('D00494', 'hsa3356')	0.5333765897577633	1	1
('D01973', 'hsa3355')	0.5330639011728289	1	1
('D02342', 'hsa154')	0.5329830083855809	1	1
('D00509', 'hsa150')	0.5328440357898814	1	1
('D00136', 'hsa152')	0.5327995804032861	1	0
('D00540', 'hsa1128')	0.5327594227928611	1	1
('D03187', 'hsa1129')	0.5326575204327094	1	0
('D02374', 'hsa155')	0.5316028226853557	1	1
('D02250', 'hsa6753')	0.5315629984427702	1	1
('D00136', 'hsa1814')	0.5312669533758428	1	1
('D00095', 'hsa155')	0.5312080370203501	1	0
('D00234', 'hsa3269')	0.5311416231417392	1	1
('D00513', 'hsa3361')	0.5308231664459501	1	1
('D00394', 'hsa3577')	0.5306137565257318	1	1
('D00451', 'hsa3360')	0.5305275965990643	1	1
('D00095', 'hsa153')	0.5304602821565063	1	1
('D00483', 'hsa155')	0.5302154946742424	1	1
('D00283', 'hsa1813')	0.5296807344711552	1	1
('D01164', 'hsa3358')	0.5296758842011142	1	1
('D01118', 'hsa552')	0.5296744092632439	1	0
('D00371', 'hsa134')	0.5292334325277169	1	0
('D00779', 'hsa1128')	0.5290154434984539	1	1
('D00095', 'hsa154')	0.5287945048387471	1	1
('D00509', 'hsa152')	0.528637664467169	1	1
('D01295', 'hsa1816')	0.5286083555175525	1	1
('D02349', 'hsa151')	0.5283431853788663	1	0
('D00682', 'hsa5733')	0.5282569300747646	1	0
('D02342', 'hsa153')	0.5280922121019709	1	1
('D03654', 'hsa1131')	0.5275991013169983	1	1
('D01871', 'hsa3269')	0.5273349232939543	1	0
('D01390', 'hsa153')	0.5272552080599363	1	1
('D00493', 'hsa3358')	0.5272241063092082	1	0
('D03187', 'hsa5732')	0.526673517232427	1	1
('D00283', 'hsa1133')	0.5266655992489259	1	0
('D00454', 'hsa154')	0.5264743914674348	1	1
('D01051', 'hsa3358')	0.5263293704142579	1	0
('D01358', 'hsa148')	0.5261711733164819	1	1
('D02361', 'hsa1813')	0.526077957270949	1	1
('D00601', 'hsa154')	0.525779950612932	1	1
('D02354', 'hsa1814')	0.525540069557171	1	0
('D00454', 'hsa155')	0.5253489939258138	1	1
('D02614', 'hsa154')	0.5252296012753174	1	0
('D01973', 'hsa3352')	0.5252020598677662	1	1
('D00364', 'hsa3269')	0.5251309426911481	1	1
('D00493', 'hsa1814')	0.5246760540446246	1	1
('D00635', 'hsa153')	0.5243436356903228	1	1
('D01269', 'hsa1128')	0.5243413295156487	1	1
('D00574', 'hsa3577')	0.5242732940831006	1	1
('D05312', 'hsa4988')	0.5239183191510465	1	1
('D02671', 'hsa1813')	0.5238858689628149	1	1
('D01973', 'hsa3351')	0.5238595029920936	1	1
('D00560', 'hsa1814')	0.5236850036598659	1	1
('D00542', 'hsa1234')	0.5231249026905687	1	0
('D00775', 'hsa2918')	0.5225935580927447	1	1
('D00528', 'hsa140')	0.5224947800248322	1	1
('D00493', 'hsa1816')	0.5224478066208618	1	1
('D00837', 'hsa4985')	0.5219981604157311	1	0
('D00765', 'hsa1129')	0.521583121222112	1	1
('D00646', 'hsa1131')	0.5212473946322134	1	0
('D05113', 'hsa4986')	0.5210545318702109	1	0
('D02361', 'hsa1814')	0.5205794551724101	1	0
('D03621', 'hsa3269')	0.5205581993496781	1	1
('D00845', 'hsa4988')	0.5203592974842776	1	1
('D00559', 'hsa2918')	0.5197867645543894	1	0
('D01103', 'hsa1128')	0.5197655065177829	1	1
('D00235', 'hsa155')	0.5191068959529125	1	0
('D00560', 'hsa4986')	0.5189291114904792	1	0
('D01891', 'hsa5732')	0.5187327151171567	1	0
('D00676', 'hsa3354')	0.5186232569377905	1	0
('D00765', 'hsa1128')	0.5183321585023768	1	0
('D00227', 'hsa136')	0.5182548872781314	1	0
('D03966', 'hsa2914')	0.5179882493701244	1	0
('D00300', 'hsa3269')	0.5177218745123625	1	1
('D00454', 'hsa3357')	0.5177000635742448	1	0
('D02340', 'hsa1813')	0.5176803697378715	1	1
('D00524', 'hsa1129')	0.5175867855157136	1	1
('D00454', 'hsa3358')	0.5174750293850328	1	1
('D00494', 'hsa11255')	0.5174575574286995	1	1
('D02070', 'hsa1133')	0.5169420626263499	1	1
('D00136', 'hsa151')	0.5167734063639667	1	1
('D02076', 'hsa152')	0.5166203572576813	1	1
('D02671', 'hsa3356')	0.5165279337808582	1	1
('D00542', 'hsa6010')	0.5160068058219854	1	0
('D00318', 'hsa11255')	0.5156958455973764	1	1
('D02361', 'hsa11255')	0.5155256403751064	1	0
('D00524', 'hsa1128')	0.5154540069587259	1	1
('D03415', 'hsa155')	0.5154001378439217	1	1
('D00270', 'hsa152')	0.5152972714314127	1	0
('D00283', 'hsa3362')	0.5150302747687355	1	1
('D01164', 'hsa1815')	0.5149592908435874	1	0
('D01454', 'hsa154')	0.5148359091126828	1	1
('D01352', 'hsa5731')	0.5145594738119892	1	0
('D01745', 'hsa1814')	0.514426664200677	1	0
('D02361', 'hsa1131')	0.5137881893038192	1	1
('D00684', 'hsa154')	0.5130093754057556	1	1
('D00494', 'hsa1815')	0.5119506126162261	1	0
('D00095', 'hsa150')	0.5116556132786818	1	0
('D00528', 'hsa134')	0.5110456319425398	1	1
('D02066', 'hsa155')	0.5107627027813919	1	1
('D01071', 'hsa3577')	0.5106790605220236	1	1
('D00283', 'hsa11255')	0.5104724765813545	1	0
('D01118', 'hsa148')	0.5104349801944977	1	0
('D02354', 'hsa1815')	0.5098962374764088	1	1
('D01712', 'hsa134')	0.5096643996477848	1	1
('D00646', 'hsa1128')	0.5096019163694989	1	1
('D02358', 'hsa153')	0.5094356745028368	1	1
('D02361', 'hsa3269')	0.5094256397101024	1	1
('D00503', 'hsa1813')	0.5093478236034797	1	1
('D00380', 'hsa3577')	0.5090997364677519	1	1
('D01994', 'hsa1234')	0.508315644622945	1	0
('D00411', 'hsa1241')	0.5082304141464622	1	1
('D00113', 'hsa1131')	0.5081103278748155	1	1
('D00503', 'hsa1812')	0.5080964040106994	1	1
('D00726', 'hsa3360')	0.507968307572371	1	1
('D01295', 'hsa1814')	0.5078380254292109	1	1
('D00415', 'hsa3352')	0.5077847082969997	1	1
('D01462', 'hsa3269')	0.5077832518453799	1	0
('D00494', 'hsa3269')	0.5070005041985698	1	1
('D00726', 'hsa1814')	0.5061898621451589	1	1
('D00397', 'hsa1131')	0.5057613188937877	1	0
('D00136', 'hsa1812')	0.5053951940772183	1	0
('D00136', 'hsa1813')	0.5049828988351591	1	1
('D00136', 'hsa150')	0.5041183551919719	1	1
('D00283', 'hsa3363')	0.5040537874326757	1	1
('D02671', 'hsa3269')	0.5037463907797163	1	0
('D04006', 'hsa140')	0.5029787110847422	1	0
('D02250', 'hsa6755')	0.5028088394493767	1	1
('D00775', 'hsa2917')	0.5024443098817367	1	1
('D01164', 'hsa3357')	0.5023884809888588	1	1
('D05113', 'hsa4988')	0.5012195685795559	1	1
('D00397', 'hsa1129')	0.500511035205847	1	1
('D00760', 'hsa1128')	0.5004016027932333	1	0
('D00095', 'hsa146')	0.5002467381377598	1	0
('D00604', 'hsa152')	0.5002150904117817	1	1
('D00270', 'hsa1816')	0.49992046393388734	1	1
('D00525', 'hsa1129')	0.4994232214737276	1	0
('D00528', 'hsa64805')	0.4988783542092343	1	1
('D00110', 'hsa1813')	0.4986641844774067	1	0
('D01713', 'hsa152')	0.4984064908087514	1	0
('D00451', 'hsa3362')	0.49834029126917845	1	1
('D03966', 'hsa2917')	0.4980712170580744	1	0
('D01745', 'hsa1812')	0.49804291400275275	1	0
('D00560', 'hsa3269')	0.49712533840763173	1	0
('D00225', 'hsa3577')	0.4970312461809523	1	1
('D01390', 'hsa155')	0.4969243438499971	1	1
('D01973', 'hsa3356')	0.4966215322322297	1	0
('D01828', 'hsa57105')	0.4964109177196749	1	0
('D01994', 'hsa3360')	0.4951990974931611	1	1
('D00563', 'hsa3356')	0.4949132761862406	1	1
('D00411', 'hsa56413')	0.49479488209473577	1	1
('D00775', 'hsa2914')	0.49422421551194085	1	1
('D00232', 'hsa1133')	0.4930218420883672	1	0
